source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_status,average_commits_used,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,on3_rank,industry_rank,score,on3_score,commits,applied_commits,avg_rating,on3_avg_rating,total_rating,on3_total_rating,five_stars,on3_five_stars,four_stars,on3_four_stars,three_stars,on3_three_stars,avg_nil_value,conference_rank
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,37,38,37,90.622946859903,89.333333333333,3,3,90.622946859903,89.333333333333,90.622946859903,89.333333333333,0,0,1,1,2,2,108713,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,38,47,38,90.315894297279,88.230387050902,1,1,94.085507246377,92,94.085507246377,92,0,0,1,1,0,0,110125,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,13098,Dayton,Dayton Flyers,dayton-flyers,DAY,39,37,39,90.211231884058,89.666666666667,3,3,90.211231884058,89.666666666667,90.211231884058,89.666666666667,0,0,2,2,1,1,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,24860,UCF,UCF Knights,ucf-knights,UCF,40,41,40,90.141449111343,89.181666502647,2,2,90.959782608696,90,90.959782608696,90,0,0,1,1,1,1,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,15675,Memphis,Memphis Tigers,memphis-tigers,MEM,41,48,41,90.012644763517,88.181666502647,2,2,90.83097826087,89,90.83097826087,89,0,0,1,1,1,1,13129,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,9661,Northwestern,Northwestern Wildcats,northwestern-wildcats,NW,42,33,42,89.957753459169,90.181666502647,2,2,90.776086956522,91,90.776086956522,91,0,0,1,2,1,0,7732,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,13173,Creighton,Creighton Bluejays,creighton-bluejays,Creighton,43,78,43,89.466256616119,85.230387050902,1,1,93.235869565217,89,93.235869565217,89,0,0,1,0,0,1,,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,16266,South Carolina,South Carolina Gamecocks,south-carolina-gamecocks,SC,44,80,44,89.460821833511,85.230387050902,1,1,93.230434782609,89,93.230434782609,89,0,0,1,0,0,1,40217,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,10166,Oklahoma,Oklahoma Sooners,oklahoma-sooners,OKLA,45,56,45,89.194879804525,87.230387050902,1,1,92.964492753623,91,92.964492753623,91,0,0,1,1,0,0,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,46,40,46,89.114275198299,89.181666502647,2,2,89.932608695652,90,89.932608695652,90,0,0,1,1,1,1,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,24078,UCLA,UCLA Bruins,ucla-bruins,UCLA,47,69,47,89.031847662067,85.681666502647,2,2,89.85018115942,86.5,89.85018115942,86.5,0,0,1,1,1,0,126719,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,18521,Gonzaga University,Gonzaga University Bulldogs,gonzaga-bulldogs,GONZ,48,46,48,89.018719806763,88.666666666667,3,3,89.018719806763,88.666666666667,89.018719806763,88.666666666667,0,0,2,2,0,0,82985.5,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,19515,Florida Atlantic,Florida Atlantic Owls,florida-atlantic-owls,FAU,49,58,49,88.97314067409,87.230387050902,1,1,92.742753623188,91,92.742753623188,91,0,0,1,1,0,0,18340,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,9150,Ole Miss,Ole Miss Rebels,ole-miss-rebels,MISS,50,59,50,88.675869401198,87.181666502647,2,2,89.494202898551,88,89.494202898551,88,0,0,0,0,2,2,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,51,43,51,88.556763285024,89,3,3,88.556763285024,89,88.556763285024,89,0,0,1,2,2,1,,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,15217,University of San Francisco,University of San Francisco Dons,san-francisco-dons,USF,52,60,52,88.481666502647,87.181666502647,2,2,89.3,88,89.3,88,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,53,50,53,87.80249983598,87.681666502647,2,2,88.620833333333,88.5,88.620833333333,88.5,0,0,1,1,1,1,584665,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,8537,Oregon State,Oregon State Beavers,oregon-state-beavers,ORST,54,54,54,87.740894297279,87.230387050902,1,1,91.510507246377,91,91.510507246377,91,0,0,1,1,0,0,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,21256,Butler,Butler Bulldogs,butler-bulldogs,BUT,55,83,55,87.432560963946,85.230387050902,1,1,91.202173913044,89,91.202173913044,89,0,0,1,0,0,1,,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,12013,Kentucky,Kentucky Wildcats,kentucky-wildcats,UK,56,77,56,87.240894297279,85.230387050902,1,1,91.010507246377,89,91.010507246377,89,0,0,1,0,0,1,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,14458,LSU,LSU Tigers,lsu-tigers,LSU,57,57,57,87.230387050902,87.230387050902,1,1,91,91,91,91,0,0,0,1,1,0,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,58,45,58,87.213164251208,88.666666666667,3,3,87.213164251208,88.666666666667,87.213164251208,88.666666666667,0,0,0,0,3,3,,14
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,59,73,59,86.969517485685,85.230387050902,1,1,90.739130434783,89,90.739130434783,89,0,0,0,0,1,1,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,20080,UTEP,UTEP Miners,utep-miners,UTEP,60,49,60,86.648792270531,88,3,3,86.648792270531,88,86.648792270531,88,0,0,0,0,3,3,7025.666666666667,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,7628,High Point,High Point Panthers,high-point-panthers,High Point,61,74,61,86.634010239308,85.230387050902,1,1,90.403623188406,89,90.403623188406,89,0,0,0,0,1,1,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,8917,Rhode Island,Rhode Island Rams,rhode-island-rams,RI,62,55,62,86.61045951467,87.230387050902,1,1,90.380072463768,91,90.380072463768,91,0,0,0,1,1,0,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,16845,Seton Hall,Seton Hall Pirates,seton-hall-pirates,SETON,63,96,63,86.548502992931,84.230387050902,1,1,90.318115942029,88,90.318115942029,88,0,0,0,0,1,1,,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,10876,Louisiana,Louisiana Ragin Cajuns,louisiana-ragin-cajuns,UL,64,89,64,86.544879804525,84.230387050902,1,1,90.314492753623,88,90.314492753623,88,0,0,0,0,1,1,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,15715,Saint Louis,Saint Louis Billikens,saint-louis-billikens,Saint Louis,65,94,65,86.515894297279,84.230387050902,1,1,90.285507246377,88,90.285507246377,88,0,0,0,0,1,1,48008,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,6016,Xavier,Xavier Musketeers,xavier-musketeers,Xavier,66,68,66,86.423671497585,86.666666666667,3,3,86.423671497585,86.666666666667,86.423671497585,86.666666666667,0,0,1,1,1,1,,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,67,62,67,86.405072463768,87,3,3,86.405072463768,87,86.405072463768,87,0,0,0,1,2,1,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,11420,Loyola (Chi),Loyola (Chi) Ramblers,loyola-chi-ramblers,LUC,68,51,68,86.401594038879,87.681666502647,2,2,87.219927536232,88.5,87.219927536232,88.5,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,69,70,69,86.344202898551,85.666666666667,3,3,86.344202898551,85.666666666667,86.344202898551,85.666666666667,0,0,1,0,1,2,7153,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,16357,SMU,SMU Mustangs,smu-mustangs,SMU,70,107,70,86.169879804525,83.230387050902,1,1,89.939492753623,87,89.939492753623,87,0,0,0,0,1,1,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,18631,George Mason,George Mason Patriots,george-mason-patriots,George Mason,71,52,71,85.974057806995,87.681666502647,2,2,86.792391304348,88.5,86.792391304348,88.5,0,0,1,1,1,1,7570,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,15648,Middle Tennessee State,Middle Tennessee State Blue Raiders,middle-tennessee-state-blue-raiders,MTSU,72,79,72,85.914445021917,85.230387050902,1,1,89.684057971015,89,89.684057971015,89,0,0,0,0,1,1,7012,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,11508,Liberty,Liberty Flames,liberty-flames,LIB,73,53,73,85.856038647343,87.666666666667,3,3,85.856038647343,87.666666666667,85.856038647343,87.666666666667,0,0,1,0,2,3,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,6713,Western Kentucky,Western Kentucky Hilltoppers,western-kentucky-hilltoppers,WKU,74,64,74,85.681666502647,86.681666502647,2,2,86.5,87.5,86.5,87.5,0,0,0,0,2,2,8441,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/?page=2,2026-04-14T16:14:21+00:00,2026,579,2026-04-14T16:07:54+00:00,Published,3,17760,Nevada,Nevada Wolf Pack,nevada-wolf-pack,NEV,75,61,75,85.668623024386,87.181666502647,2,2,86.486956521739,88,86.486956521739,88,0,0,0,0,2,2,7171,2
