source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_status,average_commits_used,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,on3_rank,industry_rank,score,on3_score,commits,applied_commits,avg_rating,on3_avg_rating,total_rating,on3_total_rating,five_stars,on3_five_stars,four_stars,on3_four_stars,three_stars,on3_three_stars,avg_nil_value,conference_rank
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15453,Michigan State,Michigan State Spartans,michigan-state-spartans,MSU,11,13,11,95.464399251987,94,4,3,95.464399251987,94,94.783444366526,93.25,0,0,4,4,0,0,220611.75,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,7493,Houston,Houston Cougars,houston-cougars,HOU,12,8,12,95.209138452156,94.681666502647,2,2,96.027471949509,95.5,96.027471949509,95.5,0,0,2,2,0,0,393205,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,14710,Maryland,Maryland Terrapins,maryland-terrapins,MD,13,12,13,94.975705158174,94.333333333333,4,3,94.975705158174,94.333333333333,93.373445535297,92.75,1,1,2,2,1,1,547398.5,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,10179,Oklahoma State,Oklahoma State Cowboys,oklahoma-state-cowboys,OKST,14,16,14,94.861438366838,93.666666666667,4,3,94.861438366838,93.666666666667,93.713379499766,92.25,0,0,3,3,1,1,225431.66666666666,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,23628,Texas,Texas Longhorns,texas-longhorns,TEX,15,20,15,94.611691600436,92.666666666667,4,3,94.611691600436,92.666666666667,90.958768700327,89.5,0,0,3,2,0,1,432695,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,12005,Louisville,Louisville Cardinals,louisville-cardinals,LOU,16,18,16,94.431462319719,93.230387050902,1,1,98.201075268817,97,98.201075268817,97,1,0,0,1,0,0,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8786,Purdue,Purdue Boilermakers,purdue-boilermakers,PUR,17,19,17,94.027536231884,93,5,3,94.027536231884,93,92.02731884058,90.8,0,0,3,3,2,2,106263.66666666667,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,9533,Ohio State,Ohio State Buckeyes,ohio-state-buckeyes,OHST,18,21,18,93.574367531165,92.181666502647,2,2,94.392701028518,93,94.392701028518,93,1,1,0,0,1,1,1145985,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,19484,Florida State,Florida State Seminoles,florida-state-seminoles,FSU,19,23,19,93.104347826087,92,5,3,93.104347826087,92,90.110652173913,89,0,0,4,3,0,1,56293.666666666664,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8776,Indiana,Indiana Hoosiers,indiana-hoosiers,IND,20,31,20,92.972946859903,90.666666666667,3,3,92.972946859903,90.666666666667,92.972946859903,90.666666666667,0,0,3,3,0,0,99149,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,21058,Vanderbilt,Vanderbilt Commodores,vanderbilt-commodores,VAN,21,24,21,92.874516908213,92,3,3,92.874516908213,92,92.874516908213,92,0,0,3,3,0,0,,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,22,28,22,92.74770531401,91,4,3,92.74770531401,91,91.402445652174,90,0,0,2,2,2,2,157567,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,6900,West Virginia,West Virginia Mountaineers,west-virginia-mountaineers,WVU,23,11,23,92.562560386473,94.333333333333,4,3,92.562560386473,94.333333333333,91.705253623188,92.75,0,0,1,3,3,1,240671,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,24,15,24,92.53546439146,93.666666666667,5,3,92.53546439146,93.666666666667,89.633959794296,91.6,0,0,2,2,3,3,320165,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16253,Mississippi State,Mississippi State Bulldogs,mississippi-state-bulldogs,MSST,25,34,25,92.396618357488,90.666666666667,3,3,92.396618357488,90.666666666667,92.396618357488,90.666666666667,0,0,3,2,0,1,,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,26,29,26,92.319709980908,90.681666502647,2,2,93.138043478261,91.5,93.138043478261,91.5,0,0,1,1,1,1,328248,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15221,Stanford,Stanford Cardinal,stanford-cardinal,STAN,27,33,27,92.034420289855,90.666666666667,5,3,92.034420289855,90.666666666667,91.42847826087,89.8,0,0,2,2,3,3,7487,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,20420,VCU,VCU Rams,vcu-rams,VCU,28,22,28,91.909746212792,92.181666502647,2,2,92.728079710145,93,92.728079710145,93,0,0,2,2,0,0,7182,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,20147,Wake Forest,Wake Forest Demon Deacons,wake-forest-demon-deacons,WAKE,29,38,29,91.830217227285,89.681666502647,2,2,92.648550724638,90.5,92.648550724638,90.5,0,0,2,1,0,1,6892,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,17948,Georgia Tech,Georgia Tech Yellow Jackets,georgia-tech-yellow-jackets,GTECH,30,35,30,91.828019323672,90.666666666667,3,3,91.828019323672,90.666666666667,91.828019323672,90.666666666667,0,0,2,2,1,1,8567,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,21364,BYU,BYU Cougars,byu-cougars,BYU,31,17,31,91.822837774661,93.333333333333,4,3,91.822837774661,93.333333333333,88.867128330996,90,1,1,1,1,1,1,476806,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,10273,Oregon,Oregon Ducks,oregon-ducks,ORE,32,32,32,91.802559607293,90.666666666667,3,3,91.802559607293,90.666666666667,91.802559607293,90.666666666667,0,0,1,1,2,2,212485.66666666666,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16674,Nebraska,Nebraska Cornhuskers,nebraska-cornhuskers,NEB,33,30,33,91.716449111343,90.681666502647,2,2,92.534782608696,91.5,92.534782608696,91.5,0,0,2,2,0,0,7220,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,34,26,34,91.578411828836,91.230387050902,1,1,95.348024777934,95,95.348024777934,95,0,0,1,1,0,0,299371,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16527,NC State,NC State Wolfpack,nc-state-wolfpack,NCST,35,27,35,91.456038647343,91,3,3,91.456038647343,91,91.456038647343,91,0,0,1,1,2,2,106346.5,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8288,Iowa State,Iowa State Cyclones,iowa-state-cyclones,ISU,36,36,36,90.497222222222,90.333333333333,4,3,90.497222222222,90.333333333333,89.876539855073,89.75,0,0,2,3,2,1,,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,37,49,37,90.124589949453,88.230387050902,1,1,93.894202898551,92,93.894202898551,92,0,0,1,1,0,0,10347,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,13098,Dayton,Dayton Flyers,dayton-flyers,DAY,38,39,38,90.081280193237,89.666666666667,3,3,90.081280193237,89.666666666667,90.081280193237,89.666666666667,0,0,2,1,1,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,9661,Northwestern,Northwestern Wildcats,northwestern-wildcats,NW,39,37,39,89.959565053372,90.181666502647,2,2,90.777898550725,91,90.777898550725,91,0,0,1,2,1,0,7732,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16266,South Carolina,South Carolina Gamecocks,south-carolina-gamecocks,SC,40,68,40,89.719879804525,86.230387050902,1,1,93.489492753623,90,93.489492753623,90,0,0,1,1,0,0,40217,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,24078,UCLA,UCLA Bruins,ucla-bruins,UCLA,41,71,41,89.034565053372,85.681666502647,2,2,89.852898550725,86.5,89.852898550725,86.5,0,0,1,1,1,0,126719,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,42,41,42,89.016630270763,89.181666502647,2,2,89.834963768116,90,89.834963768116,90,0,0,1,1,1,1,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,18521,Gonzaga University,Gonzaga University Bulldogs,gonzaga-bulldogs,GONZ,43,48,43,88.924516908213,88.333333333333,3,3,88.924516908213,88.333333333333,88.924516908213,88.333333333333,0,0,2,2,0,0,82985.5,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,23590,Texas A&M,Texas A&M Aggies,texas-am-aggies,TAMU,44,42,44,88.79190821256,89,3,3,88.79190821256,89,88.79190821256,89,0,0,2,2,0,0,21173,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,19515,Florida Atlantic,Florida Atlantic Owls,florida-atlantic-owls,FAU,45,69,45,88.517343572641,86.230387050902,1,1,92.286956521739,90,92.286956521739,90,0,0,1,1,0,0,18340,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,46,40,46,88.37729468599,89.333333333333,3,3,88.37729468599,89.333333333333,88.37729468599,89.333333333333,0,0,1,2,2,1,,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15217,University of San Francisco,University of San Francisco Dons,san-francisco-dons,USF,47,47,47,88.274275362319,88.333333333333,3,3,88.274275362319,88.333333333333,88.274275362319,88.333333333333,0,0,0,0,3,3,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15977,Miami,Miami Hurricanes,miami-hurricanes,MIA,48,51,48,88.274139620927,88.181666502647,2,2,89.09247311828,89,89.09247311828,89,0,1,1,0,0,0,419976,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,9150,Ole Miss,Ole Miss Rebels,ole-miss-rebels,MISS,49,56,49,87.740579710145,87.333333333333,3,3,87.740579710145,87.333333333333,87.740579710145,87.333333333333,0,0,0,0,3,3,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,50,25,50,87.740053763441,91.666666666667,3,3,87.740053763441,91.666666666667,87.740053763441,91.666666666667,0,1,1,1,2,1,534265,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,51,61,51,87.500483091787,87,3,3,87.500483091787,87,87.500483091787,87,0,0,1,1,1,1,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,52,70,52,87.480314009662,86,3,3,87.480314009662,86,87.480314009662,86,0,0,1,1,1,1,7153,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8537,Oregon State,Oregon State Beavers,oregon-state-beavers,ORST,53,66,53,87.474589949453,86.230387050902,1,1,91.244202898551,90,91.244202898551,90,0,0,1,1,0,0,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16357,SMU,SMU Mustangs,smu-mustangs,SMU,54,78,54,87.381836326264,85.230387050902,1,1,91.151449275362,89,91.151449275362,89,0,0,1,0,0,1,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,20080,UTEP,UTEP Miners,utep-miners,UTEP,55,55,55,87.244444444444,87.666666666667,3,3,87.244444444444,87.666666666667,87.244444444444,87.666666666667,0,0,0,0,3,3,7025.666666666667,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,14458,LSU,LSU Tigers,lsu-tigers,LSU,56,57,56,87.230387050902,87.230387050902,1,1,91,91,91,91,0,0,0,1,1,0,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,57,43,57,87.213768115942,88.666666666667,3,3,87.213768115942,88.666666666667,87.213768115942,88.666666666667,0,0,0,0,3,3,,14
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,58,79,58,87.152126181337,85.230387050902,1,1,90.921739130435,89,90.921739130435,89,0,0,0,0,1,1,,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15675,Memphis,Memphis Tigers,memphis-tigers,MEM,59,72,59,87.129468599034,85.666666666667,3,3,87.129468599034,85.666666666667,87.129468599034,85.666666666667,0,0,1,0,1,2,13129,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,60,74,60,87.005749369743,85.230387050902,1,1,90.775362318841,89,90.775362318841,89,0,0,0,0,1,1,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8230,Hofstra,Hofstra Pride,hofstra-pride,HOF,61,50,61,86.970615778009,88.181666502647,2,2,87.788949275362,89,87.788949275362,89,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,11280,Kent State,Kent State Golden Flashes,kent-state-golden-flashes,KENT,62,67,62,86.774952268293,86.230387050902,1,1,90.544565217391,90,90.544565217391,90,0,0,0,1,1,0,6669,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,7628,High Point,High Point Panthers,high-point-panthers,High Point,63,75,63,86.634010239308,85.230387050902,1,1,90.403623188406,89,90.403623188406,89,0,0,0,0,1,1,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,16845,Seton Hall,Seton Hall Pirates,seton-hall-pirates,SETON,64,100,64,86.548502992931,84.230387050902,1,1,90.318115942029,88,90.318115942029,88,0,0,0,0,1,1,,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,10876,Louisiana,Louisiana Ragin Cajuns,louisiana-ragin-cajuns,UL,65,93,65,86.544879804525,84.230387050902,1,1,90.314492753623,88,90.314492753623,88,0,0,0,0,1,1,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,20620,California Baptist University,California Baptist University Lancers,california-baptist-lancers,CBU,66,103,66,86.526763862496,84.230387050902,1,1,90.296376811594,88,90.296376811594,88,0,0,0,0,1,1,6885,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15715,Saint Louis,Saint Louis Billikens,saint-louis-billikens,Saint Louis,67,98,67,86.515894297279,84.230387050902,1,1,90.285507246377,88,90.285507246377,88,0,0,0,0,1,1,48008,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,6016,Xavier,Xavier Musketeers,xavier-musketeers,Xavier,68,65,68,86.260265700483,86.333333333333,3,3,86.260265700483,86.333333333333,86.260265700483,86.333333333333,0,0,1,1,1,1,,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,23626,Texas State,Texas State Bobcats,texas-state-bobcats,TXST,69,60,69,86.131666502647,87.181666502647,2,2,86.95,88,86.95,88,0,0,0,0,2,2,9908,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,8917,Rhode Island,Rhode Island Rams,rhode-island-rams,RI,70,76,70,86.05430009438,85.230387050902,1,1,89.823913043478,89,89.823913043478,89,0,0,0,0,1,1,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,18631,George Mason,George Mason Patriots,george-mason-patriots,George Mason,71,52,71,85.992354908444,88.181666502647,2,2,86.810688405797,89,86.810688405797,89,0,0,1,1,1,1,7570,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,11420,Loyola (Chi),Loyola (Chi) Ramblers,loyola-chi-ramblers,LUC,72,58,72,85.96499983598,87.181666502647,2,2,86.783333333333,88,86.783333333333,88,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,15648,Middle Tennessee State,Middle Tennessee State Blue Raiders,middle-tennessee-state-blue-raiders,MTSU,73,77,73,85.912633427714,85.230387050902,1,1,89.682246376812,89,89.682246376812,89,0,0,0,0,1,1,7012,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,11508,Liberty,Liberty Flames,liberty-flames,LIB,74,54,74,85.784903381643,87.666666666667,3,3,85.784903381643,87.666666666667,85.784903381643,87.666666666667,0,0,1,0,2,3,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-04T16:21:12+00:00,2026,579,2026-05-04T16:18:22+00:00,Published,3,13173,Creighton,Creighton Bluejays,creighton-bluejays,Creighton,75,108,75,85.710289691053,83.681666502647,2,2,86.528623188406,84.5,86.528623188406,84.5,0,0,1,0,0,1,,7
