source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_status,average_commits_used,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,on3_rank,industry_rank,score,on3_score,commits,applied_commits,avg_rating,on3_avg_rating,total_rating,on3_total_rating,five_stars,on3_five_stars,four_stars,on3_four_stars,three_stars,on3_three_stars,avg_nil_value,conference_rank
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,14710,Maryland,Maryland Terrapins,maryland-terrapins,MD,11,12,11,93.373445535297,92.75,4,4,93.373445535297,92.75,93.373445535297,92.75,1,1,2,2,1,1,625615.5,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,7493,Houston,Houston Cougars,houston-cougars,HOU,12,13,12,93.198632698961,92.73587362151,3,3,93.796092410784,93.333333333333,93.796092410784,93.333333333333,0,0,2,2,1,1,305500.5,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8786,Purdue,Purdue Boilermakers,purdue-boilermakers,PUR,13,17,13,92.975815217391,91.75,5,4,92.975815217391,91.75,92.02731884058,90.8,0,0,3,3,2,2,93776.5,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,19484,Florida State,Florida State Seminoles,florida-state-seminoles,FSU,14,19,14,92.638315217391,91.25,8,4,92.638315217391,91.25,87.031657608696,85.625,0,0,4,3,1,1,91826.75,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,15,21,15,92.505674380552,91,4,4,92.505674380552,91,92.505674380552,91,0,1,3,1,1,2,649025,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,21058,Vanderbilt,Vanderbilt Commodores,vanderbilt-commodores,VAN,16,18,16,92.27705719639,91.402540288177,3,3,92.874516908213,92,92.874516908213,92,0,0,3,3,0,0,,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,17,14,17,92.225783076204,92.5,5,4,92.225783076204,92.5,91.253959794296,91.6,0,0,2,2,3,3,262222.5,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,3376,Arizona,Arizona Wildcats,arizona-wildcats,ARIZ,18,7,18,92.185550261685,94.069206954844,3,3,92.783009973508,94.666666666667,92.783009973508,94.666666666667,1,1,1,2,1,0,872600.5,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,23628,Texas,Texas Longhorns,texas-longhorns,TEX,19,20,19,92.142102033661,91.25,4,4,92.142102033661,91.25,92.142102033661,91.25,0,0,3,2,1,2,432695,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,12005,Louisville,Louisville Cardinals,louisville-cardinals,LOU,20,16,20,92.027657165222,92.069206954844,3,3,92.625116877045,92.666666666667,92.625116877045,92.666666666667,1,0,1,2,1,1,362225,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,16253,Mississippi State,Mississippi State Bulldogs,mississippi-state-bulldogs,MSST,21,27,21,91.799158645665,90.069206954844,3,3,92.396618357488,90.666666666667,92.396618357488,90.666666666667,0,0,3,2,0,1,,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,6900,West Virginia,West Virginia Mountaineers,west-virginia-mountaineers,WVU,22,11,22,91.705253623188,92.75,4,4,91.705253623188,92.75,91.705253623188,92.75,0,0,1,3,3,1,240671,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15221,Stanford,Stanford Cardinal,stanford-cardinal,STAN,23,24,23,91.694293478261,90.25,5,4,91.694293478261,90.25,91.42847826087,89.8,0,0,2,2,3,3,7487,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,24,29,24,91.402445652174,90,4,4,91.402445652174,90,91.402445652174,90,0,0,2,2,2,2,144887,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,10273,Oregon,Oregon Ducks,oregon-ducks,ORE,25,26,25,91.20509989547,90.069206954844,3,3,91.802559607293,90.666666666667,91.802559607293,90.666666666667,0,0,1,1,2,2,238943.33333333334,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,2122,Baylor,Baylor Bears,baylor-bears,BAY,26,25,26,90.878514263555,90.069206954844,3,3,91.475973975378,90.666666666667,91.475973975378,90.666666666667,1,1,1,1,0,0,694293,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,27,34,27,90.525728859664,88.887685381403,2,2,93.138043478261,91.5,93.138043478261,91.5,0,0,1,1,1,1,237808,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,20420,VCU,VCU Rams,vcu-rams,VCU,28,23,28,90.115765091548,90.387685381403,2,2,92.728079710145,93,92.728079710145,93,0,0,2,2,0,0,7182,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,20147,Wake Forest,Wake Forest Demon Deacons,wake-forest-demon-deacons,WAKE,29,45,29,90.036236106041,87.887685381403,2,2,92.648550724638,90.5,92.648550724638,90.5,0,0,2,1,0,1,6892,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,16674,Nebraska,Nebraska Cornhuskers,nebraska-cornhuskers,NEB,30,35,30,89.922467990099,88.887685381403,2,2,92.534782608696,91.5,92.534782608696,91.5,0,0,2,2,0,0,7220,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,9533,Ohio State,Ohio State Buckeyes,ohio-state-buckeyes,OHST,31,22,31,89.886563196078,90.73587362151,3,3,90.484022907901,91.333333333333,90.484022907901,91.333333333333,1,1,0,0,2,2,999058,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8288,Iowa State,Iowa State Cyclones,iowa-state-cyclones,ISU,32,30,32,89.876539855073,89.75,4,4,89.876539855073,89.75,89.876539855073,89.75,0,0,2,3,2,1,,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8776,Indiana,Indiana Hoosiers,indiana-hoosiers,IND,33,43,33,89.729710144928,88,4,4,89.729710144928,88,89.729710144928,88,0,0,3,3,0,0,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,13098,Dayton,Dayton Flyers,dayton-flyers,DAY,34,33,34,89.483820481414,89.069206954844,3,3,90.081280193237,89.666666666667,90.081280193237,89.666666666667,0,0,2,1,1,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,16527,NC State,NC State Wolfpack,nc-state-wolfpack,NCST,35,32,35,89.071018714736,89.387685381403,2,2,91.683333333333,92,91.683333333333,92,0,0,1,1,1,1,203077,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,17948,Georgia Tech,Georgia Tech Yellow Jackets,georgia-tech-yellow-jackets,GTECH,36,44,36,88.871014492754,88,4,4,88.871014492754,88,88.871014492754,88,0,0,2,2,1,1,8567,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,21364,BYU,BYU Cougars,byu-cougars,BYU,37,28,37,88.867128330996,90,4,4,88.867128330996,90,88.867128330996,90,1,1,1,1,1,1,627393.5,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,38,39,38,88.658774777934,88.31075,1,1,95.348024777934,95,95.348024777934,95,0,0,1,1,0,0,207127,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,10166,Oklahoma,Oklahoma Sooners,oklahoma-sooners,OKLA,39,49,39,88.532975070786,87.402540288177,3,3,89.130434782609,88,89.130434782609,88,0,0,2,2,0,0,144237,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,18521,Gonzaga University,Gonzaga University Bulldogs,gonzaga-bulldogs,GONZ,40,48,40,88.32705719639,87.73587362151,3,3,88.924516908213,88.333333333333,88.924516908213,88.333333333333,0,0,2,2,0,0,86524.5,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,23590,Texas A&M,Texas A&M Aggies,texas-am-aggies,TAMU,41,37,41,88.194448500737,88.402540288177,3,3,88.79190821256,89,88.79190821256,89,0,0,2,2,0,0,21173,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,9661,Northwestern,Northwestern Wildcats,northwestern-wildcats,NW,42,38,42,88.165583932128,88.387685381403,2,2,90.777898550725,91,90.777898550725,91,0,0,1,2,1,0,7732,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,43,36,43,87.779834974167,88.73587362151,3,3,88.37729468599,89.333333333333,88.37729468599,89.333333333333,0,0,1,2,2,1,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15217,University of San Francisco,University of San Francisco Dons,san-francisco-dons,USF,44,47,44,87.676815650496,87.73587362151,3,3,88.274275362319,88.333333333333,88.274275362319,88.333333333333,0,0,0,0,3,3,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,13173,Creighton,Creighton Bluejays,creighton-bluejays,Creighton,45,59,45,87.422105505568,85.402540288177,3,3,88.019565217391,86,88.019565217391,86,0,0,1,0,1,2,6643,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,46,50,46,87.222649149519,87.387685381403,2,2,89.834963768116,90,89.834963768116,90,0,0,1,1,1,1,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,47,66,47,87.204952898551,85.31075,1,1,93.894202898551,92,93.894202898551,92,0,0,1,1,0,0,10347,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,9150,Ole Miss,Ole Miss Rebels,ole-miss-rebels,MISS,48,53,48,87.143119998322,86.73587362151,3,3,87.740579710145,87.333333333333,87.740579710145,87.333333333333,0,0,0,0,3,3,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15228,Saint Mary's College of California,Saint Mary's College of California Gaels,saint-marys-gaels,SMC,49,65,49,87.099155797102,85.31075,1,1,93.788405797102,92,93.788405797102,92,0,0,1,1,0,0,8129,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,24078,UCLA,UCLA Bruins,ucla-bruins,UCLA,50,77,50,87.090583932128,83.887685381403,2,2,89.702898550725,86.5,89.702898550725,86.5,0,0,1,1,1,0,116222,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,51,54,51,86.903023379964,86.402540288177,3,3,87.500483091787,87,87.500483091787,87,0,0,1,1,1,1,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,52,60,52,86.882854297839,85.402540288177,3,3,87.480314009662,86,87.480314009662,86,0,0,1,1,1,1,7153,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,16266,South Carolina,South Carolina Gamecocks,south-carolina-gamecocks,SC,53,80,53,86.800242753623,83.31075,1,1,93.489492753623,90,93.489492753623,90,0,0,1,1,0,0,40217,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,20080,UTEP,UTEP Miners,utep-miners,UTEP,54,52,54,86.646984732621,87.069206954844,3,3,87.244444444444,87.666666666667,87.244444444444,87.666666666667,0,0,0,0,3,3,7025.666666666667,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,19511,FIU,FIU Golden Panthers,fiu-golden-panthers,FIU,55,68,55,86.62319246209,85.069206954844,3,3,87.220652173913,85.666666666667,87.220652173913,85.666666666667,0,0,1,0,1,2,6332,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,56,40,56,86.616308404119,88.069206954844,3,3,87.213768115942,88.666666666667,87.213768115942,88.666666666667,0,0,0,0,3,3,,14
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15675,Memphis,Memphis Tigers,memphis-tigers,MEM,57,67,57,86.532008887211,85.069206954844,3,3,87.129468599034,85.666666666667,87.129468599034,85.666666666667,0,0,1,0,1,2,13129,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,15977,Miami,Miami Hurricanes,miami-hurricanes,MIA,58,56,58,86.480158499683,86.387685381403,2,2,89.09247311828,89,89.09247311828,89,0,1,1,0,0,0,383671,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,6016,Xavier,Xavier Musketeers,xavier-musketeers,Xavier,59,58,59,86.46280598866,85.73587362151,3,3,87.060265700483,86.333333333333,87.060265700483,86.333333333333,0,0,1,1,1,1,,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,19515,Florida Atlantic,Florida Atlantic Owls,florida-atlantic-owls,FAU,60,81,60,85.597706521739,83.31075,1,1,92.286956521739,90,92.286956521739,90,0,0,1,1,0,0,18340,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,17954,Georgia,Georgia Bulldogs,georgia-bulldogs,UGA,61,31,61,85.583333333333,89.75,5,4,85.583333333333,89.75,84.466666666667,87.8,0,0,0,1,4,3,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,11508,Liberty,Liberty Flames,liberty-flames,LIB,62,51,62,85.18744366982,87.069206954844,3,3,85.784903381643,87.666666666667,85.784903381643,87.666666666667,0,0,0,0,3,3,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8230,Hofstra,Hofstra Pride,hofstra-pride,HOF,63,55,63,85.176634656765,86.387685381403,2,2,87.788949275362,89,87.788949275362,89,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,8537,Oregon State,Oregon State Beavers,oregon-state-beavers,ORST,64,78,64,84.554952898551,83.31075,1,1,91.244202898551,90,91.244202898551,90,0,0,1,1,0,0,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,24752,Colorado State,Colorado State Rams,colorado-state-rams,CSU,65,41,65,84.513651399288,88.069206954844,3,3,85.111111111111,88.666666666667,85.111111111111,88.666666666667,0,0,0,0,3,3,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,13214,DePaul,DePaul Blue Demons,depaul-blue-demons,DePaul,66,46,66,84.48587362151,87.73587362151,3,3,85.083333333333,88.333333333333,85.083333333333,88.333333333333,0,0,0,0,3,3,7163,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,16357,SMU,SMU Mustangs,smu-mustangs,SMU,67,93,67,84.462199275362,82.31075,1,1,91.151449275362,89,91.151449275362,89,0,0,1,0,0,1,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,23626,Texas State,Texas State Bobcats,texas-state-bobcats,TXST,68,64,68,84.337685381403,85.387685381403,2,2,86.95,88,86.95,88,0,0,0,0,2,2,9908,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,69,94,69,84.232489130435,82.31075,1,1,90.921739130435,89,90.921739130435,89,0,0,0,0,1,1,,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,18631,George Mason,George Mason Patriots,george-mason-patriots,George Mason,70,57,70,84.1983737872,86.387685381403,2,2,86.810688405797,89,86.810688405797,89,0,0,1,1,1,1,7570,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,11420,Loyola (Chi),Loyola (Chi) Ramblers,loyola-chi-ramblers,LUC,71,62,71,84.171018714736,85.387685381403,2,2,86.783333333333,88,86.783333333333,88,0,0,0,0,2,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,20418,Virginia,Virginia Cavaliers,virginia-cavaliers,UVA,72,75,72,84.136836956522,84.31075,1,1,90.826086956522,91,90.826086956522,91,0,0,0,1,1,0,,14
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,11280,Kent State,Kent State Golden Flashes,kent-state-golden-flashes,KENT,73,79,73,83.855315217391,83.31075,1,1,90.544565217391,90,90.544565217391,90,0,0,0,1,1,0,6669,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,12013,Kentucky,Kentucky Wildcats,kentucky-wildcats,UK,74,71,74,83.847467824409,84.73587362151,3,3,84.444927536232,85.333333333333,84.444927536232,85.333333333333,0,0,0,0,2,2,8129,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-05-14T11:51:57+00:00,2026,579,2026-05-14T02:19:15+00:00,Published,4,3190,Austin Peay,Austin Peay Governors,austin-peay-governors,AP,75,42,75,83.808876811594,88,5,4,83.808876811594,88,83.047101449275,86.4,0,0,0,0,4,4,,
