source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_status,average_commits_used,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,on3_rank,industry_rank,score,on3_score,commits,applied_commits,avg_rating,on3_avg_rating,total_rating,on3_total_rating,five_stars,on3_five_stars,four_stars,on3_four_stars,three_stars,on3_three_stars,avg_nil_value,conference_rank
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8786,Purdue,Purdue Boilermakers,purdue-boilermakers,PUR,13,17,13,93.102626811594,91.75,5,4,93.102626811594,91.75,92.128768115942,90.8,0,0,3,3,2,2,117127.5,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,14,14,14,93.091085203366,92.5,6,4,93.091085203366,92.5,91.405167913355,91,0,0,2,2,4,4,350919.5,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,6900,West Virginia,West Virginia Mountaineers,west-virginia-mountaineers,WVU,15,11,15,92.949658134642,92.75,4,4,92.949658134642,92.75,92.949658134642,92.75,0,0,2,3,2,1,316152,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,19484,Florida State,Florida State Seminoles,florida-state-seminoles,FSU,16,21,16,92.757880434783,91.25,8,4,92.757880434783,91.25,87.091440217391,85.625,0,0,4,3,1,1,110439.5,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,17,23,17,92.493519167835,91,5,4,92.493519167835,91,89.994815334268,88.8,0,1,3,1,1,2,584283.5,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,21058,Vanderbilt,Vanderbilt Commodores,vanderbilt-commodores,VAN,18,19,18,92.273434007984,91.402540288177,3,3,92.870893719807,92,92.870893719807,92,0,0,3,3,0,0,,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,3376,Arizona,Arizona Wildcats,arizona-wildcats,ARIZ,19,7,19,92.179570052865,94.069206954844,3,3,92.777029764688,94.666666666667,92.777029764688,94.666666666667,1,1,1,2,1,0,872600.5,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,12005,Louisville,Louisville Cardinals,louisville-cardinals,LOU,20,16,20,92.123671657976,92.069206954844,3,3,92.721131369799,92.666666666667,92.721131369799,92.666666666667,0,0,2,2,1,1,345723,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,23628,Texas,Texas Longhorns,texas-longhorns,TEX,21,22,21,92.007123655914,91.25,5,4,92.007123655914,91.25,89.605698924731,89,0,0,3,2,1,2,474434,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,16253,Mississippi State,Mississippi State Bulldogs,mississippi-state-bulldogs,MSST,22,28,22,91.802177969336,90.069206954844,3,3,92.399637681159,90.666666666667,92.399637681159,90.666666666667,0,0,3,2,0,1,,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15221,Stanford,Stanford Cardinal,stanford-cardinal,STAN,23,25,23,91.689764492754,90.25,5,4,91.689764492754,90.25,91.417246376812,89.8,0,0,2,2,3,3,7487,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,9533,Ohio State,Ohio State Buckeyes,ohio-state-buckeyes,OHST,24,18,24,91.477255726975,91.75,4,4,91.477255726975,91.75,91.477255726975,91.75,1,1,1,1,2,2,585672,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,25,30,25,91.388858695652,90,4,4,91.388858695652,90,91.388858695652,90,0,0,2,2,2,2,144698,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,10273,Oregon,Oregon Ducks,oregon-ducks,ORE,26,27,26,91.313795547644,90.069206954844,3,3,91.911255259467,90.666666666667,91.911255259467,90.666666666667,0,0,1,1,2,2,229301,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,2122,Baylor,Baylor Bears,baylor-bears,BAY,27,26,27,90.862365751789,90.069206954844,3,3,91.459825463612,90.666666666667,91.459825463612,90.666666666667,1,1,1,1,0,0,663352,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,18521,Gonzaga University,Gonzaga University Bulldogs,gonzaga-bulldogs,GONZ,28,31,28,90.506344801693,89.887685381403,2,2,93.11865942029,92.5,93.11865942029,92.5,0,0,2,2,0,0,64856,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,29,35,29,90.496743352418,88.887685381403,2,2,93.109057971015,91.5,93.109057971015,91.5,0,0,1,1,1,1,237808,6
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,20420,VCU,VCU Rams,vcu-rams,VCU,30,24,30,90.434605671258,90.387685381403,2,2,93.046920289855,93,93.046920289855,93,0,0,2,2,0,0,7182,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,20147,Wake Forest,Wake Forest Demon Deacons,wake-forest-demon-deacons,WAKE,31,45,31,90.018120164012,87.887685381403,2,2,92.630434782609,90.5,92.630434782609,90.5,0,0,2,1,0,1,6892,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,16674,Nebraska,Nebraska Cornhuskers,nebraska-cornhuskers,NEB,32,36,32,89.896199874157,88.887685381403,2,2,92.508514492754,91.5,92.508514492754,91.5,0,0,2,2,0,0,7220,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8776,Indiana,Indiana Hoosiers,indiana-hoosiers,IND,33,43,33,89.714764492754,88,4,4,89.714764492754,88,89.714764492754,88,0,0,3,3,0,0,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,13098,Dayton,Dayton Flyers,dayton-flyers,DAY,34,34,34,89.637202123926,89.069206954844,3,3,90.234661835749,89.666666666667,90.234661835749,89.666666666667,0,0,2,1,1,2,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8288,Iowa State,Iowa State Cyclones,iowa-state-cyclones,ISU,35,33,35,88.81473835581,89.069206954844,3,3,89.412198067633,89.666666666667,89.412198067633,89.666666666667,0,0,0,2,3,1,,7
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,17948,Georgia Tech,Georgia Tech Yellow Jackets,georgia-tech-yellow-jackets,GTECH,36,44,36,88.728804347826,88,4,4,88.728804347826,88,88.728804347826,88,0,0,2,2,1,1,8567,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,21364,BYU,BYU Cougars,byu-cougars,BYU,37,29,37,88.728088475923,90,4,4,88.728088475923,90,88.728088475923,90,1,1,1,1,1,1,627393.5,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,10166,Oklahoma,Oklahoma Sooners,oklahoma-sooners,OKLA,38,48,38,88.524520964506,87.402540288177,3,3,89.121980676329,88,89.121980676329,88,0,0,2,2,0,0,138073,8
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,23590,Texas A&M,Texas A&M Aggies,texas-am-aggies,TAMU,39,38,39,88.194448500737,88.402540288177,3,3,88.79190821256,89,88.79190821256,89,0,0,2,2,0,0,21173,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,9661,Northwestern,Northwestern Wildcats,northwestern-wildcats,NW,40,39,40,88.158337555316,88.387685381403,2,2,90.770652173913,91,90.770652173913,91,0,0,1,2,1,0,7732,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,41,37,41,87.778023379964,88.73587362151,3,3,88.375483091787,89.333333333333,88.375483091787,89.333333333333,0,0,1,2,2,1,,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15217,University of San Francisco,University of San Francisco Dons,san-francisco-dons,USF,42,47,42,87.675004056293,87.73587362151,3,3,88.272463768116,88.333333333333,88.272463768116,88.333333333333,0,0,0,0,3,3,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,43,51,43,87.651996975606,87.387685381403,2,2,90.264311594203,90,90.264311594203,90,0,0,1,1,1,1,,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,13173,Creighton,Creighton Bluejays,creighton-bluejays,Creighton,44,64,44,87.411235940351,85.402540288177,3,3,88.008695652174,86,88.008695652174,86,0,0,1,0,1,2,6643,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,16527,NC State,NC State Wolfpack,nc-state-wolfpack,NCST,45,49,45,87.191429177066,87.402540288177,3,3,87.788888888889,88,87.788888888889,88,0,0,1,1,1,1,206050,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,9150,Ole Miss,Ole Miss Rebels,ole-miss-rebels,MISS,46,55,46,87.130438838902,86.73587362151,3,3,87.727898550725,87.333333333333,87.727898550725,87.333333333333,0,0,0,0,3,3,,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15228,Saint Mary's College of California,Saint Mary's College of California Gaels,saint-marys-gaels,SMC,47,67,47,87.10459057971,85.31075,1,1,93.79384057971,92,93.79384057971,92,0,0,1,1,0,0,8129,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,23626,Texas State,Texas State Bobcats,texas-state-bobcats,TXST,48,50,48,87.03587362151,87.402540288177,3,3,87.633333333333,88,87.633333333333,88,0,0,0,0,3,3,9908,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,21351,UNLV,UNLV Rebels,unlv-rebels,UNLV,49,60,49,87.027902772707,86.387685381403,2,2,89.640217391304,89,89.640217391304,89,0,0,1,1,1,1,,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,50,20,50,86.994207120533,91.387685381403,2,2,89.60652173913,94,89.60652173913,94,0,0,1,2,1,0,10347,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,51,57,51,86.912685215713,86.402540288177,3,3,87.510144927536,87,87.510144927536,87,0,0,1,1,1,1,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,20080,UTEP,UTEP Miners,utep-miners,UTEP,52,53,52,86.646984732621,87.069206954844,3,3,87.244444444444,87.666666666667,87.244444444444,87.666666666667,0,0,0,0,3,3,7025.666666666667,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15977,Miami,Miami Hurricanes,miami-hurricanes,MIA,53,58,53,86.613223015812,86.387685381403,2,2,89.225537634409,89,89.225537634409,89,1,1,0,0,0,0,481103,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,54,40,54,86.607250433105,88.069206954844,3,3,87.204710144928,88.666666666667,87.204710144928,88.666666666667,0,0,0,0,3,3,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,15675,Memphis,Memphis Tigers,memphis-tigers,MEM,55,68,55,86.527781834071,85.069206954844,3,3,87.125241545894,85.666666666667,87.125241545894,85.666666666667,0,0,1,0,1,2,13129,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,6016,Xavier,Xavier Musketeers,xavier-musketeers,Xavier,56,63,56,86.453144152911,85.73587362151,3,3,87.050603864734,86.333333333333,87.050603864734,86.333333333333,0,0,1,1,1,1,,4
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,19511,FIU,FIU Golden Panthers,fiu-golden-panthers,FIU,57,69,57,86.435390529723,85.069206954844,3,3,87.032850241546,85.666666666667,87.032850241546,85.666666666667,0,0,1,0,1,2,6332,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,24860,UCF,UCF Knights,ucf-knights,UCF,58,62,58,86.290583932128,85.887685381403,2,2,88.902898550725,88.5,88.902898550725,88.5,0,0,0,0,2,2,,9
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8158,Sacramento State,Sacramento State Hornets,sacramento-state-hornets,SACS,59,71,59,86.237685381403,84.887685381403,2,2,88.85,87.5,88.85,87.5,0,0,0,0,2,2,9775,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,24127,University of California-Irvine,University of California-Irvine Anteaters,uc-irvine-anteaters,UCSB,60,89,60,86.056764492754,83.31075,1,1,92.746014492754,90,92.746014492754,90,0,0,1,1,0,0,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,11280,Kent State,Kent State Golden Flashes,kent-state-golden-flashes,KENT,61,87,61,86.056402173913,83.31075,1,1,92.745652173913,90,92.745652173913,90,0,0,1,1,0,0,6669,1
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,24078,UCLA,UCLA Bruins,ucla-bruins,UCLA,62,85,62,85.867516133588,83.73587362151,3,3,86.464975845411,84.333333333333,86.464975845411,84.333333333333,0,0,1,1,1,0,116222,14
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,63,75,63,85.707443445919,84.887685381403,2,2,88.319758064516,87.5,88.319758064516,87.5,0,0,1,1,0,0,343716,10
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,19515,Florida Atlantic,Florida Atlantic Owls,florida-atlantic-owls,FAU,64,88,64,85.619445652174,83.31075,1,1,92.308695652174,90,92.308695652174,90,0,0,1,1,0,0,18340,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,17954,Georgia,Georgia Bulldogs,georgia-bulldogs,UGA,65,32,65,85.583333333333,89.75,5,4,85.583333333333,89.75,84.466666666667,87.8,0,0,0,1,4,3,,11
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,20676,California,California Golden Bears,california-golden-bears,CAL,66,54,66,85.581793478261,86.75,4,4,85.581793478261,86.75,85.581793478261,86.75,0,0,0,1,3,2,,13
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,67,77,67,85.494293478261,84.5,4,4,85.494293478261,84.5,85.494293478261,84.5,0,0,1,1,1,1,7153,5
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,11508,Liberty,Liberty Flames,liberty-flames,LIB,68,52,68,85.178385698805,87.069206954844,3,3,85.775845410628,87.666666666667,85.775845410628,87.666666666667,0,0,0,0,3,3,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,14245,Utah Tech,Utah Tech Trailblazers,utah-tech-trailblazers,UTECH,69,81,69,85.085387681159,84.31075,1,1,91.774637681159,91,91.774637681159,91,0,0,1,1,0,0,,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,16266,South Carolina,South Carolina Gamecocks,south-carolina-gamecocks,SC,70,56,70,84.706612318841,86.5,4,4,84.706612318841,86.5,84.706612318841,86.5,0,0,1,2,1,0,40217,12
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,17760,Nevada,Nevada Wolf Pack,nevada-wolf-pack,NEV,71,66,71,84.575910019084,85.387685381403,2,2,87.188224637681,88,87.188224637681,88,0,0,0,0,2,2,7171,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8537,Oregon State,Oregon State Beavers,oregon-state-beavers,ORST,72,86,72,84.57306884058,83.31075,1,1,91.26231884058,90,91.26231884058,90,0,0,1,1,0,0,,2
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,8033,Pepperdine,Pepperdine Waves,pepperdine-waves,PEPP,73,84,73,84.54819262778,83.887685381403,2,2,87.160507246377,86.5,87.160507246377,86.5,0,0,1,1,0,0,111933,
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,24752,Colorado State,Colorado State Rams,colorado-state-rams,CSU,74,41,74,84.513651399288,88.069206954844,3,3,85.111111111111,88.666666666667,85.111111111111,88.666666666667,0,0,0,0,3,3,,3
on3_hs_recruiting,https://www.on3.com/rivals/rankings/industry-team/basketball/2026/,2026-06-27T11:26:12+00:00,2026,579,2026-06-26T16:22:45+00:00,Published,4,13214,DePaul,DePaul Blue Demons,depaul-blue-demons,DePaul,75,46,75,84.484062027307,87.73587362151,3,3,85.08152173913,88.333333333333,85.08152173913,88.333333333333,0,0,0,0,3,3,7163,6
