season,team,team_key,cbb_transfer_players,cbb_transfer_source_teams,cbb_transfer_500_minute_players,cbb_transfer_200_minute_players,cbb_transfer_high_usage_players,cbb_transfer_positive_warp_players,cbb_transfer_plus_one_warp_players,cbb_transfer_top_50_source_players,cbb_transfer_top_100_source_players,cbb_transfer_minutes,cbb_transfer_possessions,cbb_transfer_points,cbb_transfer_field_goal_attempts,cbb_transfer_free_throw_attempts,cbb_transfer_assists,cbb_transfer_offensive_rebounds,cbb_transfer_defensive_rebounds,cbb_transfer_rebounds,cbb_transfer_steals,cbb_transfer_blocks,cbb_transfer_turnovers,cbb_transfer_warp,cbb_transfer_win_shares,cbb_transfer_offensive_win_shares,cbb_transfer_defensive_win_shares,cbb_transfer_minutes_weighted_usage_pct,cbb_transfer_minutes_weighted_ortg_player,cbb_transfer_minutes_weighted_drtg_player,cbb_transfer_minutes_weighted_per,cbb_transfer_minutes_weighted_warp_per_40,cbb_transfer_minutes_weighted_win_shares_per_40,cbb_transfer_minutes_weighted_effective_fg_pct,cbb_transfer_minutes_weighted_true_shooting_pct,cbb_transfer_minutes_weighted_assist_pct,cbb_transfer_minutes_weighted_rebound_pct,cbb_transfer_minutes_weighted_turnover_pct,cbb_transfer_minutes_weighted_rapm,cbb_transfer_minutes_weighted_offensive_rapm,cbb_transfer_minutes_weighted_defensive_rapm,cbb_transfer_source_adjusted_points,cbb_transfer_source_adjusted_assists,cbb_transfer_source_adjusted_rebounds,cbb_transfer_source_adjusted_warp,cbb_transfer_source_adjusted_win_shares,cbb_transfer_minutes_weighted_source_adj_em,cbb_transfer_minutes_weighted_source_rank_adj_em,cbb_transfer_minutes_weighted_source_sos,cbb_transfer_minutes_weighted_source_context_multiplier,cbb_transfer_minutes_weighted_net_rating,cbb_transfer_players_percentile,cbb_transfer_500_minute_players_percentile,cbb_transfer_200_minute_players_percentile,cbb_transfer_high_usage_players_percentile,cbb_transfer_positive_warp_players_percentile,cbb_transfer_plus_one_warp_players_percentile,cbb_transfer_minutes_percentile,cbb_transfer_warp_percentile,cbb_transfer_win_shares_percentile,cbb_transfer_source_adjusted_warp_percentile,cbb_transfer_source_adjusted_win_shares_percentile,cbb_transfer_minutes_weighted_per_percentile,cbb_transfer_minutes_weighted_net_rating_percentile,cbb_transfer_minutes_weighted_source_adj_em_percentile,cbb_transfer_production_percentile
2027,Georgia,georgia,4,4,3,4,1,4,4,1,2,2443.05,4106.222,928.0,680.0,182.0,132.0,131.0,287.0,418.0,86.0,104.0,117.0,9.34019,7.3287,4.2229,3.1057,0.18630143472298966,120.19727238492867,110.45017031988701,18.108727008452547,0.1529324909436974,0.11999273285442377,0.6184365904913939,0.6326063847240129,0.10493307996152347,0.10118995174065205,0.14529845033871594,2.7910633388592125,1.8300954217064733,0.9609679171527393,1099.9739333333334,157.33021166666668,503.524315,10.829250565216666,8.952680281833333,8.992538704897566,95.13434027138209,8.198268460735555,1.2022940155611497,9.747102065041659,0.5823665893271461,0.7587006960556845,0.7470997679814385,0.5290023201856149,0.8236658932714617,0.9118329466357309,0.7470997679814385,0.8747099767981439,0.802784222737819,0.8863109048723898,0.8375870069605569,0.8491620111731844,0.8796561604584527,0.8659217877094972,0.8320626193158862
2027,Ga. Southern,georgia southern,3,3,1,1,1,0,0,0,1,669.04,1120.366,302.0,286.0,61.0,52.0,5.0,44.0,49.0,17.0,5.0,47.0,-1.49478,0.4253,0.0686,0.3568,0.2680391018474232,97.12944143847902,118.70933950137513,10.91660275768265,-0.0893975681573598,0.02540769759655626,0.43897442888317595,0.4783444737235442,0.15464819861293794,0.04150188777950496,0.13182518578859265,-2.2325222856630393,0.4357108842520627,-2.6682331699151027,243.06501000000003,42.19914166666668,44.67809666666667,-1.3157123075166668,0.33538629500000006,-6.3837788846705745,243.25058292478775,-2.037996200526127,0.8289846789180517,-21.579898062896106,0.4222737819025522,0.4617169373549884,0.32018561484918795,0.531322505800464,0.12761020881670534,0.1740139211136891,0.39675174013921116,0.04176334106728538,0.3271461716937355,0.027842227378190254,0.3294663573085847,0.25977653631284914,0.11174785100286533,0.36312849162011174,0.2786328773024001
2027,Georgia St.,georgia state,4,4,2,4,2,2,1,0,0,2421.31,4033.087,904.0,812.0,165.0,83.0,66.0,195.0,261.0,64.0,14.0,88.0,-0.61968,4.2089,1.7514,2.4576,0.20561104323692547,105.38444007582672,113.32937843564021,11.644184137512337,-0.010235842994081716,0.06952642412578315,0.4814110014000685,0.5132389480900834,0.06728887916045447,0.06086193684410505,0.09596219641433769,-0.4156171080943787,-0.16569082438845079,-0.24992628370592782,782.985835,75.66409833333333,235.21645,-0.9804272317333333,3.6314263896666663,-4.850803823963061,212.4189591584721,-4.172938314383536,0.8738526678602354,-7.9449383598134915,0.5846867749419954,0.6357308584686775,0.7494199535962877,0.7354988399071926,0.5754060324825986,0.5614849187935035,0.740139211136891,0.11136890951276102,0.6589327146171694,0.04640371229698376,0.6519721577726219,0.30726256983240224,0.32951289398280803,0.4273743016759777,0.44834224359519453
2027,Georgia Tech,georgia tech,5,5,3,3,3,4,3,0,2,3235.4700000000003,5260.754,1760.0,1285.0,574.0,393.0,73.0,287.0,360.0,111.0,17.0,264.0,11.83079,9.7363,6.7533,2.9831,0.29529517226245333,113.23906322729,114.36647278447953,20.416249856126004,0.14626611249679336,0.12034806905951839,0.5067917428688876,0.5724494192497536,0.27301314989785097,0.0667693500171536,0.14444967695574368,-0.40911985584783656,0.37482349086840544,-0.7839433467162423,1535.3070983333332,354.64356999999995,332.6665566666667,10.404596846016666,8.695357130166666,-4.540106633039404,219.5202984419574,-1.4964573619906838,0.8863845499623445,-1.127409557189523,0.7076566125290024,0.7610208816705336,0.6450116009280742,0.877030162412993,0.8259860788863109,0.851508120649652,0.8491879350348028,0.91415313225058,0.8816705336426914,0.8816705336426914,0.8283062645011601,0.9664804469273743,0.5415472779369628,0.43854748603351956,0.7523944036781494
2027,Gonzaga,gonzaga,2,2,1,2,1,2,1,1,2,1421.64,2381.686,563.0,426.0,175.0,52.0,80.0,178.0,258.0,40.0,77.0,72.0,4.20795,4.0802,1.8328,2.2473,0.20404809403224444,110.61910061618975,107.0044872119524,17.09046518949945,0.11840725711150502,0.11478382501899216,0.5156741860808643,0.5533195441884021,0.07165588841056807,0.10402466932556767,0.1214444576686081,4.034376909766185,1.379523761289778,2.6548531484764073,743.0342866666666,69.68496666666667,342.5856733333334,5.464172286866667,5.429695733333333,19.088622279902083,46.66654005233392,13.953042907487125,1.3376310144621706,3.6146134042373603,0.2691415313225058,0.46403712296983757,0.505800464037123,0.5336426914153132,0.5777262180974478,0.5638051044083526,0.5777262180974478,0.7354988399071926,0.6519721577726219,0.802784222737819,0.7331786542923434,0.7849162011173184,0.7191977077363897,0.9832402234636871,0.7235829072021204
2027,Grambling,grambling state,3,3,0,1,0,1,0,0,0,570.66,973.027,170.0,135.0,55.0,19.0,37.0,71.0,108.0,8.0,16.0,62.0,-2.11992,-0.0892,-0.5936,0.5043,0.19333432937300674,84.84963288122525,114.75600988329303,7.083414753092911,-0.14855931903410088,-0.006208653138471244,0.555624520379911,0.5499154333578664,0.07218808397294361,0.11091533207163637,0.29796344022710547,-1.0003949462026427,-2.634313934742228,1.6339189885395857,114.78621999999999,12.109945,69.42766833333333,-1.2209933545499998,-0.01239863016666666,-14.946374336732909,312.1249430484001,-2.975140044860338,0.6457243081402819,-29.906377002067785,0.4245939675174014,0.1368909512761021,0.3225058004640371,0.16009280742459397,0.382830626450116,0.17633410672853828,0.3642691415313225,0.018561484918793503,0.018561484918793503,0.03480278422273782,0.025522041763341066,0.0893854748603352,0.04011461318051576,0.0782122905027933,0.10988532819102112
2027,Grand Canyon,grand canyon,7,7,6,6,3,6,3,1,4,5063.21,8513.229,1943.0,1401.0,667.0,369.0,202.0,484.0,686.0,174.0,60.0,279.0,9.47155,14.831700000000001,7.9818,6.8498,0.19759641354002697,116.00895151494802,109.56826683072595,15.429868983905466,0.07483345091355088,0.11716118687551967,0.5252480413808631,0.581519637127435,0.14194033859942606,0.07912829999150736,0.14397714935781844,1.6744391028616237,0.6774721648914425,0.996966937970181,2013.2783633333333,399.1524033333334,776.1395883333334,11.416613246116668,16.676890451,4.998202069635664,145.76327073141348,0.4985374242822237,1.0728602234583726,6.440684684222077,0.9095127610208816,0.974477958236659,0.9350348027842227,0.8793503480278422,0.9535962877030162,0.8538283062645011,0.9651972157772621,0.8816705336426914,0.9559164733178654,0.9025522041763341,0.9651972157772621,0.664804469273743,0.7793696275071633,0.770949720670391,0.8603640587741163
2027,Grand Valley St.,grand valley state,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.08816705336426914,0.13921113689095127,0.10440835266821345,0.16241299303944315,0.12993039443155452,0.17865429234338748,0.07192575406032482,0.32018561484918795,0.12064965197215777,0.3294663573085847,0.11600928074245939,,,,0.16415313225058004
2027,Green Bay,green bay,2,2,1,1,1,1,1,0,0,653.48,1186.801,319.0,242.0,70.0,48.0,49.0,109.0,158.0,28.0,19.0,50.0,1.8848,1.3626,0.9014,0.4612,0.2323,110.39,116.76,19.1428,0.11539999999999999,0.0834,0.55165,0.58468,0.13015,0.13878,0.15489,-2.388,-1.045,-1.343,207.1782716666667,31.17416,102.61494333333334,1.2241053493333334,0.8849564670000001,-13.8323,317.0,-3.6312,0.6494616666666667,-6.3700000000000045,0.271461716937355,0.46635730858468677,0.3248259860788863,0.5359628770301624,0.3851508120649652,0.5661252900232019,0.38979118329466356,0.6032482598607889,0.44547563805104406,0.5823665893271461,0.4060324825986079,0.9106145251396648,0.3839541547277937,0.11731843575418995,0.46520495420382185
2027,Hampton,hampton,4,4,3,4,2,3,2,0,0,2565.83,4154.245,998.0,780.0,251.0,99.0,133.0,324.0,457.0,96.0,72.0,134.0,5.71774,6.2726,2.7888,3.4837000000000002,0.21098478051936412,109.00749278011402,109.50619974822963,16.70028034281305,0.08911662931682925,0.09778361660749155,0.5376944779661942,0.5626932825245632,0.08371905410724795,0.10504371228803157,0.13113489327040373,-2.0094251762587545,-0.6251376981327681,-1.3842874781259868,727.1216266666667,77.40196,336.1447366666667,3.38628007765,4.5861912615,-11.513940838637012,278.1389998557972,-7.081036887868643,0.7441994405514006,-0.4987069681156129,0.5870069605568445,0.7633410672853829,0.7517401392111369,0.7378190255220418,0.7099767981438515,0.728538283062645,0.7587006960556845,0.7911832946635731,0.7540603248259861,0.7076566125290024,0.7053364269141531,0.7513966480446927,0.5787965616045845,0.164804469273743,0.6328617831010347
2027,Hawaii,hawaii,8,8,3,5,2,5,2,0,1,3002.48,5027.056,1142.0,878.0,308.0,178.0,154.0,329.0,483.0,80.0,56.0,174.0,5.416460000000001,7.2768999999999995,3.1596,4.1173,0.2056389352801684,109.24522714555965,109.33739308838025,14.850770046761347,0.0721648450614159,0.09697525645466415,0.5315122699901415,0.5601466535663852,0.11586130678638991,0.09295103727585198,0.14375576396845274,0.020201013828568405,-0.3251581892302363,0.3453592030588047,1130.2187049999998,178.22587833333333,491.9333583333333,5.367285299183334,7.434815839499999,0.9776842330340256,158.57997388825237,0.890097778503104,1.0091345229943245,-0.09216594282059987,0.9582366589327146,0.765661252900232,0.8584686774941995,0.740139211136891,0.9048723897911833,0.7308584686774942,0.8097447795823666,0.7749419953596288,0.8004640371229699,0.7981438515081206,0.7958236658932715,0.6089385474860335,0.5959885386819485,0.6787709497206704,0.7218673693960919
2027,Hawaii Pacific,hawaii pacific,3,3,0,1,0,0,0,0,1,275.33,477.241,65.0,61.0,14.0,22.0,3.0,21.0,24.0,5.0,3.0,16.0,-0.39076,0.1816,0.0005,0.1811,0.1511,96.99,117.3,7.3472,-0.0568,0.0264,0.41803,0.48363000000000006,0.14061,0.04975,0.1924,-4.33,-3.589,-0.741,41.352133333333335,13.996106666666666,15.26848,-0.24859630186666667,0.11553149866666668,-14.6288,320.0,-9.4174,0.6361866666666667,-20.310000000000002,0.42691415313225056,0.14153132250580047,0.3271461716937355,0.16473317865429235,0.13225058004640372,0.18097447795823665,0.271461716937355,0.13921113689095127,0.28306264501160094,0.16705336426914152,0.27610208816705334,0.09497206703910614,0.12320916905444126,0.09776536312849161,0.16744215587162706
2027,Henderson St.,henderson state,1,1,0,0,0,0,0,0,0,49.34,91.134,15.0,13.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,4.0,-0.11132,-0.0149,-0.037,0.0222,0.16721,86.92,119.65,4.8407,-0.0902,-0.0121,0.57692,0.53957,0.07349,0.042539999999999994,0.22371,-0.725,-0.341,-0.384,11.413425,1.52179,3.04358,-0.0847028314,-0.0113373355,-9.5463,277.0,-6.4271,0.760895,-32.730000000000004,0.09048723897911833,0.14385150812064965,0.10672853828306264,0.16705336426914152,0.1345707656612529,0.18329466357308585,0.19721577726218098,0.21809744779582366,0.03480278422273782,0.22273781902552203,0.027842227378190254,0.0335195530726257,0.034383954154727794,0.23743016759776536,0.12814014380166597
2027,High Point,high point,5,5,4,5,3,4,3,2,2,4147.92,7093.634,1754.0,1322.0,605.0,356.0,290.0,627.0,917.0,168.0,96.0,234.0,17.8397,14.868400000000001,7.931899999999999,6.9365,0.21576176642751063,117.7606470713032,106.0490128305271,19.03835216903894,0.17203126048718398,0.1433751658662655,0.49613788653108065,0.5598902096472448,0.1601628520559702,0.12255817643541825,0.12729194164786206,1.4822366993577503,0.8550012994464695,0.6272353999112807,1940.796605,413.0651433333333,984.8660383333334,18.093332393883333,16.479015105333335,6.05950275632124,126.03960298173544,0.17682652220872142,1.1205547224994696,11.711634240776092,0.7099767981438515,0.8631090487238979,0.8607888631090487,0.8816705336426914,0.8283062645011601,0.8561484918793504,0.91415313225058,0.9582366589327146,0.9582366589327146,0.9605568445475638,0.9582366589327146,0.9022346368715084,0.9255014326647565,0.7988826815642458,0.9032392050793238
2027,Hofstra,hofstra,5,4,3,4,2,2,1,0,0,2341.77,3820.549,761.0,642.0,182.0,166.0,116.0,247.0,363.0,52.0,92.0,160.0,1.0303200000000001,3.253,0.9369000000000001,2.3161,0.19596554947753198,102.79452042685662,113.58775780712881,12.401030962050074,0.017602536115844,0.055538587051674596,0.5022560039628144,0.5287108216434578,0.15341942351298377,0.0898218480892658,0.18597613078995806,-0.10085157807982846,0.8244664036177762,-0.9253179816976047,606.2833083333334,128.44283666666666,306.9821083333334,1.1307997987,2.8102662873333335,-7.533285174462052,254.23305448442844,-0.6031266674353161,0.8103487730577014,-10.793237380272188,0.7122969837587007,0.7679814385150812,0.7540603248259861,0.7424593967517401,0.580046403712297,0.568445475638051,0.7146171693735499,0.5452436194895591,0.6148491879350348,0.568445475638051,0.5986078886310905,0.3547486033519553,0.2607449856733524,0.3128491620111732,0.5111421033134648
2027,Holy Cross,holy cross,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.2737819025522042,0.14617169373549885,0.10904872389791183,0.16937354988399073,0.1368909512761021,0.18561484918793503,0.07424593967517401,0.3225058004640371,0.12296983758700696,0.33178654292343385,0.11832946635730858,,,,0.1676334106728538
2027,Houston,houston,4,4,3,4,4,4,4,0,1,3204.9800000000005,5426.648999999999,1773.0,1288.0,527.0,285.0,202.0,574.0,776.0,116.0,79.0,230.0,17.9878,11.854800000000001,7.431799999999999,4.423,0.27427797895774697,115.97063388851099,109.22395671735859,23.72305261436889,0.2245001872086565,0.14797049653975997,0.5330365588552813,0.5829487041416794,0.1865080560253106,0.1377392412433151,0.131300279065704,1.1306664253755092,0.5604074908423765,0.5702589345331328,1675.6707833333335,292.3479483333333,732.8518233333333,17.12871504115,11.4425452535,-1.6058426916860629,193.27123414186667,-0.5383039538468257,0.9515180037004911,6.746677171152399,0.5893271461716937,0.7703016241299304,0.7563805104408353,0.9559164733178654,0.8306264501160093,0.91415313225058,0.839907192575406,0.962877030162413,0.9071925754060325,0.951276102088167,0.8932714617169374,0.994413407821229,0.7879656160458453,0.5670391061452514,0.829167787217538
2027,Houston Christian,houston baptist,6,6,2,4,0,2,2,0,0,2229.3900000000003,3738.6820000000002,578.0,517.0,177.0,167.0,93.0,254.0,347.0,64.0,28.0,108.0,0.2878299999999998,2.4642999999999997,0.7942999999999999,1.6700000000000002,0.16060862226887174,102.41163210564322,116.29461982874237,10.295887974737484,0.005140240603932016,0.044178891086799524,0.44861681648343266,0.4916802182211277,0.134793683787942,0.09183818735169709,0.15265367369549518,-0.381648361210914,-0.3077233054781801,-0.0739250557327341,443.56691500000005,128.09464000000003,262.60853333333336,-0.05570465348333331,1.8600131626666667,-9.169962163641175,269.8485639569568,-2.4005723103629237,0.7710393878445075,-13.882987723099149,0.8236658932714617,0.6380510440835266,0.7587006960556845,0.1716937354988399,0.5823665893271461,0.7331786542923434,0.7099767981438515,0.48259860788863107,0.5522041763341067,0.23665893271461716,0.5266821345707656,0.2206703910614525,0.20916905444126074,0.24860335195530725,0.39854452956725445
