_id,competitionId,teamId,playerId,firstName,lastName,fullName,shortName,jerseyNum,position,positionNum,classYr,height,gender,teamMarket,teamName,divisionId,conferenceId,conferenceShortName,priorCompetitionId,priorTeamId,priorTeamMarket,priorConferenceId,nextTeamMarket,nextConferenceId,isTransfer,willTransfer,keepIf1,isDraftProspect,hasImage,tournamentIds,careerCompetitionIds,lastPlayedCompetitionId,inPortalAfterSeason
69d4bf0c139dcccb587b6467,41097,103640,2161718,Donovan,Cooks,Donovan Cooks,D.Cooks,5,G,1,Junior,74,MALE,George Fox,Bruins,3,10,NWC,38409,104200,San Fran. St.,69,,,True,False,1,False,True,[],"[36046, 38409, 41097]",,False
69d4bf0c139dcccb587b646c,41097,104470,2281220,Brian,Caldera,Brian Caldera,B.Calde,20,G,1,Senior,75,MALE,Whitworth,Pirates,3,10,NWC,38409,104208,Seattle Pacific,81,,,True,False,1,False,True,"[3190, 3160]",[41097],,False
69d4bf0c139dcccb587b646f,41097,104470,2281191,Kobe,Parlin,Kobe Parlin,K.Parli,0,G,1,Junior,74,MALE,Whitworth,Pirates,3,10,NWC,38409,103439,Central Wash.,81,,,True,False,1,False,True,"[3160, 3190]","[41097, 38409]",,False
69d4bf0c139dcccb587b647c,41097,104475,2306690,AJ,Wolfe,AJ Wolfe,A.Wolfe,11,G,1,Sophomore,74,MALE,Willamette,Bearcats,3,10,NWC,38409,103511,Crown (MN),21,,,True,False,1,False,False,[3160],"[38409, 41097]",,False
69d4bf0c139dcccb587b669b,41097,103810,1715888,Yigit,Arcan,Yigit Arcan,Y.Arcan,23,G,1,Junior,73,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,True,[3160],[41097],,False
69d4bf0c139dcccb587b67be,41097,104475,2162020,Nick,Harden,Nick Harden,N.Harde,10,G,1,Senior,76,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[3160],"[41097, 36046]",,False
69d4bf0c139dcccb587b685f,41097,104468,2548094,Mehmet,Bener,Mehmet Bener,M.Bener,5,,3,Sophomore,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6861,41097,104468,2548095,Xavier,Santana,Xavier Santana,X.Santa,10,,3,Freshman,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6862,41097,104468,2548096,Zaid,Osman,Zaid Osman,Z.Osman,13,,3,Freshman,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6863,41097,104468,2548097,Luke,Johnson,Luke Johnson,L.Johns,22,,3,Freshman,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6864,41097,104468,2548100,Sarp,Gokberk,Sarp Gokberk,S.Gokbe,33,,3,Freshman,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6865,41097,104468,2548099,Aden,Lepp,Aden Lepp,A.Lepp,24,,3,Senior,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6869,41097,104468,2548098,Campbell,Horning,Campbell Horning,C.Horni,23,,3,Freshman,,MALE,Whitman,Blues,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b686e,41097,104475,2550086,Kellen,Sande,Kellen Sande,K.Sande,20,G,1,Sophomore,73,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[3160],[41097],,False
69d4bf0c139dcccb587b686f,41097,104475,2550014,Davis,Hester,Davis Hester,D.Heste,1,G,1,Junior,73,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[3160],[41097],,False
69d4bf0c139dcccb587b6871,41097,104475,2549996,Balazs,Nyikos,Balazs Nyikos,B.Nyiko,15,G,1,Freshman,73,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[3160],[41097],,False
69d4bf0c139dcccb587b6877,41097,103820,2552530,Rico,George,Rico George,R.Georg,14,G,1,Freshman,73,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b6878,41097,103820,2552526,Kohsuke,Fujiwara,Kohsuke Fujiwara,K.Fujiw,21,G,1,Freshman,75,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b6879,41097,103820,2552527,Nalu,Vargas,Nalu Vargas,N.Varga,4,G,1,Freshman,75,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b687a,41097,103820,2552529,Peyton,Reyes,Peyton Reyes,P.Reyes,10,G,1,Freshman,70,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b687b,41097,103820,2552531,Lane,Garrison,Lane Garrison,L.Garri,15,F,2,Freshman,77,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[],,False
69d4bf0c139dcccb587b687c,41097,103820,2552533,Kris,Jakstas,Kris Jakstas,K.Jakst,22,F,2,Freshman,75,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[],,False
69d4bf0c139dcccb587b687e,41097,104475,2550090,Gavin,Hall,Gavin Hall,G.Hall,23,G,1,Freshman,71,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6880,41097,103820,2552536,Cameron,Cox,Cameron Cox,C.Cox,32,F,2,Freshman,77,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b6883,41097,104475,2549999,Igor,Sekulic,Igor Sekulic,I.Sekul,33,G,1,Freshman,78,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b6884,41097,103820,2552534,Bryton,Lenehan,Bryton Lenehan,B.Leneh,25,F,2,Senior,74,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b6885,41097,103820,2552535,Jackson,Bluhm,Jackson Bluhm,J.Bluhm,30,G,1,Freshman,74,MALE,Linfield,Wildcats,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b688a,41097,104113,2560058,Asher,Abeles-Tierney,Asher Abeles-Tierney,A.Abele,13,G,1,Freshman,70,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b688c,41097,104113,2560061,Khaled,Artharee,Khaled Artharee,K.Artha,15,F,2,Freshman,77,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b688d,41097,104113,2560063,Miles,Macdonald,Miles Macdonald,M.Macdo,14,G,1,Freshman,72,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b688e,41097,104113,2560062,Cody,Gardanier,Cody Gardanier,C.Garda,22,F,2,Freshman,77,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b688f,41097,104113,2560064,Conor,Maguire,Conor Maguire,C.Magui,7,F,2,Freshman,70,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,"[3160, 2899]",[41097],,False
69d4bf0c139dcccb587b6891,41097,104113,2560065,Luke,Jarussi,Luke Jarussi,L.Jarus,21,F,2,Freshman,79,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2899],[41097],,False
69d4bf0c139dcccb587b6892,41097,103640,2563805,Sydney,Natche,Sydney Natche,S.Natch,11,G,1,Freshman,74,MALE,George Fox,Bruins,3,10,NWC,38409,,,,,,False,False,1,False,True,[2870],[41097],,False
69d4bf0c139dcccb587b6894,41097,103640,2563806,Rylan,Nelson,Rylan Nelson,R.Nelso,21,G,1,Freshman,76,MALE,George Fox,Bruins,3,10,NWC,38409,,,,,,False,False,1,False,True,[2870],[41097],,False
69d4bf0c139dcccb587b6895,41097,104113,2560066,Trevon,Hamilton,Trevon Hamilton,T.Hamil,20,G,1,Sophomore,73,MALE,Puget Sound,Loggers,3,10,NWC,38409,,,,,,False,False,1,False,True,"[2899, 3160]",[41097],,False
69d4bf0c139dcccb587b6899,41097,103640,2563802,Nico,Cervantes,Nico Cervantes,N.Cerva,4,G,1,Junior,73,MALE,George Fox,Bruins,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b689b,41097,104069,2574800,Logan,Lucero,Logan Lucero,L.Lucer,13,G,1,Freshman,75,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b689c,41097,104069,2574805,Jamie,McGrail,Jamie McGrail,J.McGra,10,G,1,Junior,72,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b689d,41097,104069,2574804,Cam,Rice,Cam Rice,C.Rice,14,F,2,Freshman,80,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[2869],[41097],,False
69d4bf0c139dcccb587b689e,41097,104069,2574808,Jacobi,Murphy,Jacobi Murphy,J.Murph,32,F,2,Freshman,74,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b689f,41097,104069,2574811,Jeremiah,Sibley,Jeremiah Sibley,J.Sible,2,G,1,Junior,73,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[2869],[41097],,False
69d4bf0c139dcccb587b68a0,41097,104069,2574812,Dane,Odsather,Dane Odsather,D.Odsat,21,F,2,Junior,77,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68a1,41097,103640,2563800,Anthony,Williams,Anthony Williams,A.Willi,1,G,1,Freshman,74,MALE,George Fox,Bruins,3,10,NWC,38409,,,,,,False,False,1,False,True,[2870],[41097],,False
69d4bf0c139dcccb587b68a3,41097,104068,2583598,Shuga,Tsurumi,Shuga Tsurumi,S.Tsuru,12,G,1,Junior,68,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68a4,41097,104068,2583608,Nate,Willis,Nate Willis,N.Willi,3,G,1,Senior,77,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68a5,41097,104068,2583611,Ian,Coates-White,Ian Coates-White,I.Coate,8,F,2,Senior,78,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68a6,41097,104068,2583621,Shawn,Tunson,Shawn Tunson,S.Tunso,14,G,1,Freshman,73,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68a7,41097,104068,2583612,Jordan,Silva,Jordan Silva,J.Silva,10,G,1,Junior,68,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68a8,41097,104068,2583597,Ivan,Suslov,Ivan Suslov,I.Suslo,13,G,1,Freshman,72,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68a9,41097,104068,2583618,J’Arius,Nealy,J’Arius Nealy,J.Nealy,11,G,1,Freshman,74,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68aa,41097,104068,2583623,Colby,Beck-Watts,Colby Beck-Watts,C.Beck-,15,G,1,Junior,74,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68ab,41097,104068,2583699,Gavin,Siddoway,Gavin Siddoway,G.Siddo,25,,3,Junior,,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68ac,41097,104068,2583696,Tyler,Vineyard,Tyler Vineyard,T.Viney,20,F,2,Senior,79,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68ad,41097,104068,2583697,Jared,Pamintuan,Jared Pamintuan,J.Pamin,23,,3,Junior,,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68ae,41097,104068,2583698,Jaren,Brown,Jaren Brown,J.Brown,24,G,1,Freshman,74,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[2870],[41097],,False
69d4bf0c139dcccb587b68af,41097,104068,2583700,Dylan,Gilderhus,Dylan Gilderhus,D.Gilde,30,,3,Freshman,,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68b0,41097,104068,2583702,Cody,Dimpflmaier,Cody Dimpflmaier,C.Dimpf,31,G,1,Freshman,74,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68b1,41097,104068,2583313,Jett,Birdsall,Jett Birdsall,J.Birds,0,G,1,Sophomore,69,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,True,[2870],[41097],,False
69d4bf0c139dcccb587b68b2,41097,103640,2563801,Dre,Lawrence,Dre Lawrence,D.Lawre,2,G,1,Junior,75,MALE,George Fox,Bruins,3,10,NWC,38409,,,,,,False,False,1,False,True,[2870],[41097],,False
69d4bf0c139dcccb587b68b3,41097,104068,2583704,Naoli,Besha,Naoli Besha,N.Besha,35,F,2,Freshman,79,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68b4,41097,104475,2583368,Liam,Taylor,Liam Taylor,L.Taylo,0,G,1,Freshman,80,MALE,Willamette,Bearcats,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[],,False
69d4bf0c139dcccb587b68b7,41097,103810,2585838,Thomas,McCarthy,Thomas McCarthy,T.McCar,11,F,2,Freshman,78,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[],,False
69d4bf0c139dcccb587b68b9,41097,103810,2585840,Jammial,"Hicks, Jr.","Jammial Hicks, Jr.",J.Hicks,21,G,1,Junior,72,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68bb,41097,103810,2585839,Jayven,Jones,Jayven Jones,J.Jones,3,G,1,Junior,70,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,True,[],[41097],,False
69d4bf0c139dcccb587b68bc,41097,103810,2585842,Shemar,O'Roy-Ford,Shemar O'Roy-Ford,S.O'Roy,25,F,2,Junior,81,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68bd,41097,103810,2585841,Joe,Brown,Joe Brown,J.Brown,24,F,2,Junior,76,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,,,,,,False,False,1,False,True,[3160],[41097],,False
69d4bf0c139dcccb587b68c5,41097,104068,2613053,Ty,Chisholm,Ty Chisholm,T.Chish,44,F,2,Freshman,77,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68dd,41097,104068,2583703,Carter,Campbell,Carter Campbell,C.Campb,34,F,2,Freshman,80,MALE,Pacific (OR),Boxers,3,10,NWC,38409,,,,,,False,False,1,False,False,[],[41097],,False
69d4bf0c139dcccb587b68ec,41097,103640,1717025,Cory,Schramm,Cory Schramm,C.Schra,32,F,2,Senior,81,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[38409, 36046, 30629, 41097]",,False
69d4bf0c139dcccb587b68f6,41097,103640,2165738,Trey,McDonald III,Trey McDonald III,T.McDon,3,G,1,Junior,71,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[41097, 38409, 36046]",,False
69d4bf0c139dcccb587b68f9,41097,103640,2165741,Jamar,Mitchell,Jamar Mitchell,J.Mitch,24,F,2,Junior,79,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[],"[36046, 41097, 38409]",,False
69d4bf0c139dcccb587b68fd,41097,103640,2165742,Vanndon,Heard,Vanndon Heard,V.Heard,12,F,2,Junior,79,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[41097, 38409, 36046]",,False
69d4bf0c139dcccb587b68fe,41097,103640,2165740,Noah,Marte,Noah Marte,N.Marte,0,G,1,Junior,74,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[36046, 38409, 41097]",,False
69d4bf0c139dcccb587b6900,41097,103640,2331385,Matthew,Sitler,Matthew Sitler,M.Sitle,10,F,2,Sophomore,79,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[38409, 41097]",,False
69d4bf0c139dcccb587b6903,41097,103640,2331393,Luke,Tobin,Luke Tobin,L.Tobin,22,F,2,Sophomore,79,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[41097, 38409]",,False
69d4bf0c139dcccb587b6905,41097,103640,2331458,Jake,Centner,Jake Centner,J.Centn,13,G,1,Sophomore,77,MALE,George Fox,Bruins,3,10,NWC,38409,103640,George Fox,10,,,False,False,1,False,True,[2870],"[41097, 38409]",,False
69d4bf0c139dcccb587b691f,41097,103810,1638530,Khalil,Glover-Dodson,Khalil Glover-Dodson,K.Glove,12,G,1,Senior,76,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[36046, 38409, 27693, 41097, 33533]",,False
69d4bf0c139dcccb587b6933,41097,103810,1942204,TJ,Muhammad,TJ Muhammad,T.Muham,30,G,1,Senior,69,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[36046, 41097, 33533]",,False
69d4bf0c139dcccb587b6936,41097,103810,1942737,Taien,Jackson,Taien Jackson,T.Jacks,2,G,1,Senior,74,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[36046, 33533, 41097, 38409]",,False
69d4bf0c139dcccb587b693e,41097,103810,2162093,Kody,Uyesugi,Kody Uyesugi,K.Uyesu,10,G,1,Senior,70,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[38409, 36046, 41097]",,False
69d4bf0c139dcccb587b693f,41097,103810,2352655,Andre,Treadwell,Andre Treadwell,A.Tread,4,G,1,Senior,75,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[41097, 38409]",,False
69d4bf0c139dcccb587b6940,41097,103810,2352656,Marcus,Bast,Marcus Bast,M.Bast,5,G,1,Sophomore,73,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[41097, 38409]",,False
69d4bf0c139dcccb587b6941,41097,103810,2352658,Justin,White,Justin White,J.White,13,F,2,Senior,77,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[38409, 41097]",,False
69d4bf0c139dcccb587b694e,41097,103810,2352660,Donovan,Beard,Donovan Beard,D.Beard,8,G,1,Sophomore,74,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[38409, 41097]",,False
69d4bf0c139dcccb587b6952,41097,103810,2352659,Jake,Rodriguez,Jake Rodriguez,J.Rodri,1,G,1,Sophomore,72,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[38409, 41097]",,False
69d4bf0c139dcccb587b6957,41097,103810,2352657,Darius,Wilcher,Darius Wilcher,D.Wilch,0,G,1,Sophomore,76,MALE,Lewis & Clark,River Otters,3,10,NWC,38409,103810,Lewis & Clark,10,,,False,False,1,False,True,[3160],"[38409, 41097]",,False
69d4bf0c139dcccb587b6987,41097,103820,1951906,Logan,Morrill,Logan Morrill,L.Morri,44,F,2,Senior,81,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[36046, 41097, 38409, 33533]",,False
69d4bf0c139dcccb587b698d,41097,103820,2140567,Lucca,Hart,Lucca Hart,L.Hart,11,G,1,Junior,74,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 36046, 41097]",,False
69d4bf0c139dcccb587b6990,41097,103820,2140569,Garrett,Callsen,Garrett Callsen,G.Calls,55,F,2,Junior,79,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 41097, 36046]",,False
69d4bf0c139dcccb587b6991,41097,103820,2337774,Dayton,Magana,Dayton Magana,D.Magan,3,G,1,Senior,67,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 41097]",,False
69d4bf0c139dcccb587b6992,41097,103820,2337803,Max,Juhala,Max Juhala,M.Juhal,2,G,1,Sophomore,77,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[],"[38409, 41097]",,False
69d4bf0c139dcccb587b6994,41097,103820,1951884,Chase,Bennett,Chase Bennett,C.Benne,1,G,1,Senior,70,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 33533, 36046, 41097]",,False
69d4bf0c139dcccb587b6995,41097,103820,2337805,Gavin,Perdue,Gavin Perdue,G.Perdu,0,F,2,Sophomore,78,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 41097]",,False
69d4bf0c139dcccb587b6996,41097,103820,2337806,Jack,Treasure,Jack Treasure,J.Treas,23,G,1,Sophomore,75,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[38409, 41097]",,False
69d4bf0c139dcccb587b69a0,41097,103820,1951890,Donovan,Johnson,Donovan Johnson,D.Johns,5,G,1,Senior,72,MALE,Linfield,Wildcats,3,10,NWC,38409,103820,Linfield,10,,,False,False,1,False,True,[2899],"[41097, 33533, 38409, 36046]",,False
69d4bf0c139dcccb587b69db,41097,104068,1991932,Romyn,Johnson,Romyn Johnson,R.Johns,21,F,2,Junior,78,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[41097, 38409, 33533]",,False
69d4bf0c139dcccb587b69e1,41097,104068,2155854,Anthony,Gehring,Anthony Gehring,A.Gehri,22,G,1,Senior,75,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[41097, 38409]",,False
69d4bf0c139dcccb587b69e2,41097,104068,2155855,Lucas,Gray,Lucas Gray,L.Gray,2,G,1,Senior,,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[38409, 41097, 36046]",,False
69d4bf0c139dcccb587b69e5,41097,104068,1947545,Brody,Baumgartner,Brody Baumgartner,B.Baumg,33,F,2,Senior,,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[38409, 41097, 33533, 36046]",,False
69d4bf0c139dcccb587b69e6,41097,104068,2155857,Anthony,Hrboka,Anthony Hrboka,A.Hrbok,4,G,1,Junior,71,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[38409, 41097, 36046]",,False
69d4bf0c139dcccb587b69e8,41097,104068,2155863,Max,Vacco,Max Vacco,M.Vacco,1,G,1,Junior,75,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[38409, 41097, 36046]",,False
69d4bf0c139dcccb587b69ea,41097,104068,2211235,Ryder,Mackay,Ryder Mackay,R.Macka,5,F,2,Junior,77,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[38409, 41097]",,False
69d4bf0c139dcccb587b69fb,41097,104068,2353633,Joel,Meske,Joel Meske,J.Meske,42,F,2,Senior,86,MALE,Pacific (OR),Boxers,3,10,NWC,38409,104068,Pacific (OR),10,,,False,False,1,False,True,[2870],"[41097, 38409]",,False
69d4bf0c139dcccb587b6a26,41097,104069,1945309,Mack,Hepper,Mack Hepper,M.Heppe,22,G,1,Senior,75,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[2869],"[38409, 41097, 36046, 33533]",,False
69d4bf0c139dcccb587b6a2b,41097,104069,2164349,Henry,Smith,Henry Smith,H.Smith,15,G,1,Junior,75,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[2869],"[41097, 36046, 38409]",,False
69d4bf0c139dcccb587b6a2e,41097,104069,2164356,Shaun,Burton,Shaun Burton,S.Burto,35,F,2,Junior,74,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[2869],"[36046, 38409, 41097]",,False
69d4bf0c139dcccb587b6a30,41097,104069,2350224,Zach,Zuckerman,Zach Zuckerman,Z.Zucke,1,G,1,Sophomore,75,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[2869],"[41097, 38409]",,False
69d4bf0c139dcccb587b6a33,41097,104069,2350238,Julian,Brown,Julian Brown,J.Brown,5,F,2,Senior,76,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[],"[41097, 38409]",,False
69d4bf0c139dcccb587b6a34,41097,104069,2350233,Dom,Perasso,Dom Perasso,D.Peras,3,F,2,Senior,78,MALE,Pacific Lutheran,Lutes,3,10,NWC,38409,104069,Pacific Lutheran,10,,,False,False,1,False,True,[2869],"[41097, 38409]",,False
