source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_date_scheduled,ranking_status,ranking_staleness,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,index_score,raw_score,date,date_modified,transfers_in,transfers_in_avg_rating,raw_score_in,transfers_out,transfers_out_avg_rating,raw_score_out,five_stars_net,five_stars_in,five_stars_out,four_stars_net,four_stars_in,four_stars_out,three_stars_net,three_stars_in,three_stars_out,original_nil_valuation,adjusted_nil_valuation,nil_valuation_change
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,13,19,204.424,2026-04-21,2026-04-21T14:30:40+00:00,4,92.75,308.273,8,70.25,103.848,0,0,0,2,4,2,0,0,0,0,1546945,1546945
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",7576,Kansas State,Kansas State Wildcats,kansas-state-wildcats,KSST,14,18,193.799,2026-04-21,2026-04-21T14:28:58+00:00,8,79.25,315.677,9,69,121.878,0,0,0,2,3,1,2,3,1,2585231,544052,-2041179
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",9533,Ohio State,Ohio State Buckeyes,ohio-state-buckeyes,OHST,15,16,175.834,2026-04-21,2026-04-21T14:29:19+00:00,3,93,230.357,5,70.8,54.523,0,0,0,2,3,1,0,0,0,0,-209102,-209102
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",16674,Nebraska,Nebraska Cornhuskers,nebraska-cornhuskers,NEB,16,15,166.019,2026-04-21,2026-04-21T14:30:21+00:00,4,77,149.374,3,61,-16.645,0,0,0,2,2,0,0,0,0,0,7866,7866
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",2122,Baylor,Baylor Bears,baylor-bears,BAY,17,15,164.973,2026-04-21,2026-04-21T14:28:27+00:00,2,94.5,167.647,2,65,2.674,0,0,0,2,2,0,0,0,0,0,973092,973092
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",20559,USC,USC Trojans,usc-trojans,USC,18,14,156.133,2026-04-21,2026-04-21T14:30:53+00:00,2,94.5,162.981,6,66.667,6.848,0,0,0,2,2,0,-1,0,1,0,2227549,2227549
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",15977,Miami,Miami Hurricanes,miami-hurricanes,MIA,19,14,156.004,2026-04-21,2026-04-21T14:30:09+00:00,3,94.333,238.44,6,72,82.436,0,0,0,1,3,2,-1,0,1,0,2112415,2112415
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,20,14,150,2026-04-21,2026-04-21T14:29:52+00:00,2,94.5,168.023,3,67.667,18.023,0,0,0,2,2,0,-1,0,1,0,1785458,1785458
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",12005,Louisville,Louisville Cardinals,louisville-cardinals,LOU,21,13,145.982,2026-04-21,2026-04-21T14:29:33+00:00,3,95.667,258.168,6,71.833,112.186,1,1,0,0,2,2,-1,0,1,0,2420800,2420800
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",24966,Connecticut,Connecticut Huskies,connecticut-huskies,CONN,22,13,139.079,2026-04-21,2026-04-21T14:31:32+00:00,2,95,162.687,5,69.8,23.607,0,0,0,1,2,1,0,0,0,0,-1150419,-1150419
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",14710,Maryland,Maryland Terrapins,maryland-terrapins,MD,23,12,134.912,2026-04-21,2026-04-21T14:29:54+00:00,6,76.333,205.616,6,68.833,70.704,0,0,0,2,3,1,1,1,0,0,230376,230376
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",20485,Boston College,Boston College Eagles,boston-college-eagles,BC,24,11,122.769,2026-04-21,2026-04-21T14:30:51+00:00,6,76.333,200.93,10,67.9,78.161,0,0,0,2,3,1,1,1,0,0,-36407,-36407
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",17525,Missouri,Missouri Tigers,missouri-tigers,MIZZ,25,11,116.735,2026-04-21,2026-04-21T14:30:26+00:00,3,93,225.758,5,75.2,109.022,0,0,0,1,3,2,0,0,0,0,1793066,1793066
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",24860,UCF,UCF Knights,ucf-knights,UCF,26,11,116.17,2026-04-21,2026-04-21T14:31:30+00:00,4,74.75,130.217,2,65.5,14.047,0,0,0,1,1,0,1,1,0,0,7854,7854
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",8024,Rutgers,Rutgers Scarlet Knights,rutgers-scarlet-knights,RU,27,10,106.8,2026-04-21,2026-04-21T14:29:02+00:00,4,76.25,140.155,8,65,33.354,0,0,0,3,3,0,0,0,0,0,-47834,-47834
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",15308,St. John's,St. John's Red Storm,st-johns-red-storm,St. John's,28,10,105.888,2026-04-21,2026-04-21T14:29:58+00:00,1,96,87.719,5,64,-18.168,0,0,0,1,1,0,0,0,0,0,1566022,1566022
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",15421,Michigan,Michigan Wolverines,michigan-wolverines,MICH,29,9,99.62,2026-04-21,2026-04-21T14:30:03+00:00,1,93,71.019,2,65,-28.6,0,0,0,1,1,0,0,0,0,4047954,5339691,1291737
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",10179,Oklahoma State,Oklahoma State Cowboys,oklahoma-state-cowboys,OKST,30,9,96.376,2026-04-21,2026-04-21T14:29:26+00:00,3,92,226.066,5,74.6,129.69,0,0,0,1,3,2,-1,0,1,0,-71147,-71147
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",23590,Texas A&M,Texas A&M Aggies,texas-am-aggies,TAMU,31,9,94.433,2026-04-21,2026-04-21T14:31:12+00:00,3,82,142.157,5,69.8,47.724,0,0,0,1,2,1,1,1,0,0,2547656,2547656
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,32,8,90.323,2026-04-21,2026-04-21T14:31:08+00:00,3,82,141.795,2,74.5,51.473,0,0,0,2,2,0,-1,0,1,0,248569,248569
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",20676,California,California Golden Bears,california-golden-bears,CAL,33,8,89.236,2026-04-21,2026-04-21T14:30:56+00:00,4,86.25,233.333,3,81.667,144.098,0,0,0,1,3,2,0,0,0,0,135550,135550
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",21058,Vanderbilt,Vanderbilt Commodores,vanderbilt-commodores,VAN,34,8,87.698,2026-04-21,2026-04-21T14:30:58+00:00,3,82,145.623,6,69.167,57.925,0,0,0,2,2,0,-1,0,1,0,158583,158583
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",15347,Syracuse,Syracuse Orange,syracuse-orange,SYR,35,8,87.261,2026-04-21,2026-04-21T14:30:01+00:00,4,84,210.114,6,73,122.853,0,0,0,1,3,2,0,0,0,1617014,428135,-1188879
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",16845,Seton Hall,Seton Hall Pirates,seton-hall-pirates,SETON,36,7,78.944,2026-04-21,2026-04-21T14:30:23+00:00,3,82,145.082,10,66.1,66.138,0,0,0,0,1,1,1,1,0,0,-10640,-10640
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,37,6,69.657,2026-04-21,2026-04-21T14:28:45+00:00,8,79.75,296.582,8,77.625,226.925,0,0,0,0,4,4,3,3,0,0,2014483,2014483
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",8786,Purdue,Purdue Boilermakers,purdue-boilermakers,PUR,38,6,66.837,2026-04-21,2026-04-21T14:31:34+00:00,1,90,66.837,0,0,0,0,0,0,1,1,0,0,0,0,1719514,1719514,0
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",23814,Cincinnati,Cincinnati Bearcats,cincinnati-bearcats,CIN,39,5,59.921,2026-04-21,2026-04-21T14:31:19+00:00,8,83.625,380.963,10,78.6,321.043,0,0,0,1,6,5,1,1,0,1761087,678407,-1082680
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,40,5,50.724,2026-04-21,2026-04-21T14:31:24+00:00,5,93.2,323.2,6,87.5,272.476,0,0,0,0,5,5,0,0,0,0,537432,537432
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",3248,Arkansas,Arkansas Razorbacks,arkansas-razorbacks,ARK,41,4,42.655,2026-04-21,2026-04-21T14:28:29+00:00,2,93,145.277,4,76.25,102.622,0,0,0,0,2,2,0,0,0,0,124647,124647
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",16253,Mississippi State,Mississippi State Bulldogs,mississippi-state-bulldogs,MSST,42,4,38.62,2026-04-21,2026-04-21T14:30:11+00:00,1,91,70.629,6,68.5,32.009,0,0,0,0,1,1,-2,0,2,0,-28581,-28581
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",19488,Florida,Florida Gators,florida-gators,UF,43,3,35.869,2026-04-21,2026-04-21T14:30:36+00:00,1,93,72.086,2,74.5,36.217,0,0,0,1,1,0,-1,0,1,0,2099993,2099993
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",16357,SMU,SMU Mustangs,smu-mustangs,SMU,44,3,35.45,2026-04-21,2026-04-21T14:30:16+00:00,1,94,78.028,5,71.8,42.578,0,0,0,0,1,1,0,0,0,0,-782967,-782967
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",7226,Penn State,Penn State Nittany Lions,penn-state-nittany-lions,PSU,45,3,34.333,2026-04-21,2026-04-21T14:28:48+00:00,3,81.333,138.711,10,69,104.378,0,0,0,0,2,2,1,1,0,0,-914293,-914293
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,46,3,32.002,2026-04-21,2026-04-21T14:30:06+00:00,2,79.5,85.581,6,65.833,53.579,0,0,0,-1,0,1,0,1,1,0,-109856,-109856
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",1894,Auburn,Auburn Tigers,auburn-tigers,AUB,47,2,19.115,2026-04-21,2026-04-21T14:28:24+00:00,3,92,199.237,5,83.2,180.122,0,0,0,1,3,2,-1,0,1,0,-1111937,-1111937
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",8918,Providence,Providence Friars,providence-friars,PROV,48,1,14.284,2026-04-21,2026-04-21T14:29:11+00:00,6,87.167,338.267,8,81.875,323.983,0,0,0,1,5,4,-2,0,2,0,-956295,-956295
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",9150,Ole Miss,Ole Miss Rebels,ole-miss-rebels,MISS,49,1,13.865,2026-04-21,2026-04-21T14:29:14+00:00,3,81,131.031,7,72.857,117.166,0,0,0,0,2,2,0,0,0,0,-586002,-586002
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:33:10+00:00,2026-04-21T14:49:06+00:00,Scheduled,"On300, Consensus",10166,Oklahoma,Oklahoma Sooners,oklahoma-sooners,OKLA,50,1,12.774,2026-04-21,2026-04-21T14:29:24+00:00,2,75.5,62.778,4,68.75,50.004,0,0,0,0,1,1,0,0,0,0,-166677,-166677
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",20439,Virginia Tech,Virginia Tech Hokies,virginia-tech-hokies,VT,51,1,9.356,2026-04-21,2026-04-21T14:43:48+00:00,1,92,76.837,7,67.286,67.481,0,0,0,-1,1,2,-3,0,3,0,-1068637,-1068637
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",8296,Iowa,Iowa Hawkeyes,iowa-hawkeyes,IOWA,52,1,5.515,2026-04-21,2026-04-21T14:42:18+00:00,1,91,71.875,2,76.5,66.36,0,0,0,0,1,1,0,0,0,0,-1134260,-1134260
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,53,0,0.239,2026-04-21,2026-04-21T14:41:49+00:00,4,75.75,132.945,9,69.222,132.706,0,0,0,0,2,2,-1,0,1,1965972,235625,-1730347
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",3376,Arizona,Arizona Wildcats,arizona-wildcats,ARIZ,54,0,0,2026-04-21,2026-04-21T14:41:51+00:00,2,93,141.667,2,93,141.667,0,0,0,0,2,2,0,0,0,0,146426,146426
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",17948,Georgia Tech,Georgia Tech Yellow Jackets,georgia-tech-yellow-jackets,GTECH,55,0,-4.457,2026-04-21,2026-04-21T14:43:30+00:00,5,79.2,178.035,8,75.875,182.492,0,0,0,0,3,3,-1,0,1,1543664,-1518775,-3062439
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",20319,Washington,Washington Huskies,washington-huskies,WASH,56,-2,-16.952,2026-04-21,2026-04-21T14:43:46+00:00,3,79.667,105.833,6,76,122.785,0,0,0,-1,1,2,1,1,0,0,-947373,-947373
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",9661,Northwestern,Northwestern Wildcats,northwestern-wildcats,NW,57,-2,-20.423,2026-04-21,2026-04-21T14:42:31+00:00,4,84,186.968,8,77.375,207.391,0,0,0,0,3,3,-2,0,2,0,-1191717,-1191717
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",1867,Alabama,Alabama Crimson Tide,alabama-crimson-tide,BAMA,58,-2,-24.781,2026-04-21,2026-04-21T14:41:40+00:00,4,86.25,193.64,4,88.25,218.421,0,0,0,0,3,3,1,1,0,1758914,905467,-853447
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,59,-2,-27.114,2026-04-21,2026-04-21T14:42:11+00:00,1,96,86.047,4,77.25,113.16,0,0,0,-1,1,2,0,0,0,1531727,2812326,1280599
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-21T14:49:09+00:00,2026,645,2026-04-21T14:49:10+00:00,2026-04-22T02:00:00+00:00,Draft,"On300, Consensus",23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,60,-4,-42.768,2026-04-21,2026-04-21T14:44:15+00:00,2,78,68.744,5,75,111.512,0,0,0,-1,1,2,0,0,0,2814572,3172707,358135
