source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_date_scheduled,ranking_status,ranking_staleness,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,index_score,raw_score,date,date_modified,transfers_in,transfers_in_avg_rating,raw_score_in,transfers_out,transfers_out_avg_rating,raw_score_out,five_stars_net,five_stars_in,five_stars_out,four_stars_net,four_stars_in,four_stars_out,three_stars_net,three_stars_in,three_stars_out,original_nil_valuation,adjusted_nil_valuation,nil_valuation_change
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",19488,Florida,Florida Gators,florida-gators,UF,40,10,108.015,2026-05-03,2026-05-03T01:59:53+00:00,1,93,74.294,2,60.5,-33.721,0,0,0,1,1,0,-1,0,1,0,2082758,2082758
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",7576,Kansas State,Kansas State Wildcats,kansas-state-wildcats,KSST,41,10,106.135,2026-05-03,2026-05-03T01:58:19+00:00,10,74,238.418,9,69.778,132.283,0,0,0,2,4,2,2,3,1,2564638,544052,-2020586
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",7226,Penn State,Penn State Nittany Lions,penn-state-nittany-lions,PSU,42,9,103.245,2026-05-03,2026-05-03T01:58:12+00:00,4,83.5,207.623,10,69,104.378,0,0,0,1,3,2,1,1,0,0,-1468226,-1468226
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,43,9,102.726,2026-05-03,2026-05-03T01:57:57+00:00,7,80.429,298.889,9,72.889,196.163,0,0,0,2,5,3,-1,0,1,1922570,2831643,909073
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",15308,St. John's,St. John's Red Storm,st-johns-red-storm,St. John's,44,9,99.32,2026-05-03,2026-05-03T01:59:15+00:00,2,79.5,81.152,5,64,-18.168,0,0,0,1,1,0,1,1,0,0,1561659,1561659
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",24860,UCF,UCF Knights,ucf-knights,UCF,45,9,97.945,2026-05-03,2026-05-03T02:00:45+00:00,7,70.143,141.113,6,65.833,43.168,0,0,0,2,2,0,2,2,0,0,257018,257018
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",15453,Michigan State,Michigan State Spartans,michigan-state-spartans,MSU,46,9,94.412,2026-05-03,2026-05-03T01:59:22+00:00,1,94,79.845,1,60,-14.567,0,0,0,1,1,0,0,0,0,0,-5960,-5960
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",15421,Michigan,Michigan Wolverines,michigan-wolverines,MICH,47,8,90.038,2026-05-03,2026-05-03T01:59:20+00:00,3,93.667,205.364,2,91.5,115.326,0,0,0,1,3,2,0,0,0,4047954,7082002,3034048
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",5667,Wisconsin,Wisconsin Badgers,wisconsin-badgers,WIS,48,7,78.861,2026-05-03,2026-05-03T01:58:02+00:00,3,92.333,221.412,4,78.75,142.552,0,0,0,1,3,2,-1,0,1,1519445,-925869,-2445314
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",20418,Virginia,Virginia Cavaliers,virginia-cavaliers,UVA,49,7,77.586,2026-05-03,2026-05-03T02:00:51+00:00,1,93,77.586,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,50,6,70.921,2026-05-03,2026-05-03T01:59:55+00:00,4,91.75,288.608,10,75,217.687,0,0,0,1,4,3,-1,0,1,0,-1889935,-1889935
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",20485,Boston College,Boston College Eagles,boston-college-eagles,BC,51,6,69.618,2026-05-03,2026-05-03T02:00:07+00:00,7,77.714,233.839,11,72.545,164.221,0,0,0,1,4,3,1,2,1,0,-25777,-25777
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,52,6,64.085,2026-05-03,2026-05-03T01:58:38+00:00,4,87.25,208.554,10,76.3,144.47,0,0,0,-1,3,4,0,1,1,1861978,3921515,2059537
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,53,6,62.043,2026-05-03,2026-05-03T01:58:09+00:00,8,76.125,234.372,8,74.75,172.329,0,0,0,0,4,4,3,3,0,0,2414698,2414698
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",3248,Arkansas,Arkansas Razorbacks,arkansas-razorbacks,ARK,54,5,49.933,2026-05-03,2026-05-03T01:57:55+00:00,2,93,145.277,5,74.8,95.343,0,0,0,0,2,2,0,0,0,0,95810,95810
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,55,5,49.833,2026-05-03,2026-05-03T02:00:33+00:00,3,93.667,224.82,5,80.6,174.987,0,0,0,0,3,3,0,0,0,2814572,3382215,567643
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",23814,Cincinnati,Cincinnati Bearcats,cincinnati-bearcats,CIN,56,4,43.442,2026-05-03,2026-05-03T02:00:36+00:00,10,79.7,364.485,10,78.6,321.043,0,0,0,3,8,5,1,1,0,1742311,578776,-1163535
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",8024,Rutgers,Rutgers Scarlet Knights,rutgers-scarlet-knights,RU,57,3,36.597,2026-05-03,2026-05-03T01:58:23+00:00,4,69.5,69.951,8,65,33.354,0,0,0,4,4,0,0,0,0,0,1219227,1219227
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,58,3,33.81,2026-05-03,2026-05-03T01:58:21+00:00,1,96,86.667,4,72.25,52.857,0,0,0,-1,1,2,0,0,0,1531727,2792910,1261183
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",17525,Missouri,Missouri Tigers,missouri-tigers,MIZZ,59,3,28.02,2026-05-03,2026-05-03T01:59:43+00:00,4,85.25,205.108,5,80.2,177.089,0,0,0,0,3,3,0,0,0,0,1576788,1576788
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-03T12:05:49+00:00,2026,645,2026-05-03T02:01:25+00:00,2026-05-04T02:00:00+00:00,Draft,"On300, Consensus",21359,Utah,Utah Utes,utah-utes,UTAH,60,2,22.258,2026-05-03,2026-05-03T02:00:19+00:00,4,84.5,215.735,8,74.875,193.477,0,0,0,0,3,3,0,1,1,0,-1656549,-1656549
