source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_date_scheduled,ranking_status,ranking_staleness,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,index_score,raw_score,date,date_modified,transfers_in,transfers_in_avg_rating,raw_score_in,transfers_out,transfers_out_avg_rating,raw_score_out,five_stars_net,five_stars_in,five_stars_out,four_stars_net,four_stars_in,four_stars_out,three_stars_net,three_stars_in,three_stars_out,original_nil_valuation,adjusted_nil_valuation,nil_valuation_change
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",23590,Texas A&M,Texas A&M Aggies,texas-am-aggies,TAMU,13,22,243.862,2026-05-06,2026-05-06T02:00:39+00:00,6,87.167,359.864,5,74.6,116.003,0,0,0,3,5,2,1,1,0,0,2265155,2265155
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15347,Syracuse,Syracuse Orange,syracuse-orange,SYR,14,22,242.333,2026-05-06,2026-05-06T01:59:28+00:00,6,86.333,352.336,7,71.143,110.003,0,0,0,3,5,2,0,0,0,1599869,489929,-1109940
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",16253,Mississippi State,Mississippi State Bulldogs,mississippi-state-bulldogs,MSST,15,22,239.348,2026-05-06,2026-05-06T01:59:39+00:00,5,85.2,275.553,8,68.875,36.205,0,0,0,3,4,1,-2,0,2,0,-34905,-34905
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",20559,USC,USC Trojans,usc-trojans,USC,16,21,235.925,2026-05-06,2026-05-06T02:00:19+00:00,3,93.333,234.272,6,65,-1.652,0,0,0,1,3,2,-1,0,1,0,2194157,2194157
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",2122,Baylor,Baylor Bears,baylor-bears,BAY,17,21,233.183,2026-05-06,2026-05-06T01:58:06+00:00,4,93.25,316.229,3,75.333,83.046,0,0,0,3,4,1,0,0,0,0,-449540,-449540
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",16357,SMU,SMU Mustangs,smu-mustangs,SMU,18,21,230.102,2026-05-06,2026-05-06T01:59:43+00:00,5,86,272.681,5,71.8,42.578,0,0,0,3,4,1,0,0,0,0,-517885,-517885
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",10273,Oregon,Oregon Ducks,oregon-ducks,ORE,19,21,229.563,2026-05-06,2026-05-06T01:59:01+00:00,8,85,406.349,8,74.75,176.786,0,0,0,3,6,3,0,0,0,1517603,-73764,-1591367
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",13214,DePaul,DePaul Blue Demons,depaul-blue-demons,DePaul,20,21,228.392,2026-05-06,2026-05-06T01:59:15+00:00,6,76.167,224.441,6,61.833,-3.951,0,0,0,3,3,0,1,1,0,0,1083273,1083273
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",14710,Maryland,Maryland Terrapins,maryland-terrapins,MD,21,20,215.546,2026-05-06,2026-05-06T01:59:22+00:00,6,81.833,292.888,6,69.333,77.342,0,0,0,3,4,1,1,1,0,0,61989,61989
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",24966,Connecticut,Connecticut Huskies,connecticut-huskies,CONN,22,19,212.641,2026-05-06,2026-05-06T02:00:57+00:00,4,93.75,301.575,5,74,88.934,0,0,0,2,4,2,0,0,0,0,-1150419,-1150419
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15977,Miami,Miami Hurricanes,miami-hurricanes,MIA,23,19,211.315,2026-05-06,2026-05-06T01:59:37+00:00,6,82.667,278.873,8,70.75,67.558,0,0,0,2,4,2,-1,0,1,0,2613210,2613210
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",24635,Tennessee,Tennessee Volunteers,tennessee-volunteers,TENN,24,19,206.857,2026-05-06,2026-05-06T02:00:50+00:00,7,93.571,466,7,85,259.143,1,1,0,1,6,5,0,0,0,0,2168651,2168651
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",6900,West Virginia,West Virginia Mountaineers,west-virginia-mountaineers,WVU,25,18,203.127,2026-05-06,2026-05-06T01:58:20+00:00,6,79,261.876,7,65.714,58.749,0,0,0,2,3,1,1,1,0,0,1517982,1517982
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",19663,Villanova,Villanova Wildcats,villanova-wildcats,NOVA,26,18,201.765,2026-05-06,2026-05-06T02:00:07+00:00,4,92.75,308.049,8,70.375,106.284,0,0,0,2,4,2,0,0,0,0,1532200,1532200
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",20676,California,California Golden Bears,california-golden-bears,CAL,27,16,174.039,2026-05-06,2026-05-06T02:00:22+00:00,5,87.8,315.152,4,77.5,141.113,0,0,0,2,4,2,0,0,0,0,-248543,-248543
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",21364,BYU,BYU Cougars,byu-cougars,BYU,28,15,170.167,2026-05-06,2026-05-06T02:00:32+00:00,3,82.333,146.645,9,63.667,-23.522,0,0,0,1,2,1,0,1,1,4206384,4219686,13302
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",23426,Clemson,Clemson Tigers,clemson-tigers,CLEM,29,15,168.902,2026-05-06,2026-05-06T02:00:34+00:00,3,92.667,234.165,3,71.667,65.263,0,0,0,2,3,1,-1,0,1,0,113119,113119
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15505,Minnesota,Minnesota Golden Gophers,minnesota-golden-gophers,MINN,30,15,166.904,2026-05-06,2026-05-06T01:59:34+00:00,5,79.6,220.483,6,65.833,53.579,0,0,0,2,3,1,0,1,1,0,567157,567157
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",13173,Creighton,Creighton Bluejays,creighton-bluejays,Creighton,31,15,165.279,2026-05-06,2026-05-06T01:59:13+00:00,4,88.25,254.264,8,68.75,88.984,0,0,0,2,4,2,0,0,0,0,2110128,2110128
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",10166,Oklahoma,Oklahoma Sooners,oklahoma-sooners,OKLA,32,15,164.626,2026-05-06,2026-05-06T01:58:56+00:00,4,83.75,214.63,4,68.75,50.004,0,0,0,2,3,1,0,0,0,0,328188,328188
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",8288,Iowa State,Iowa State Cyclones,iowa-state-cyclones,ISU,33,15,162.147,2026-05-06,2026-05-06T01:58:38+00:00,5,81.8,207.297,4,69.25,45.15,0,0,0,2,3,1,1,1,0,1988422,1147508,-840914
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",20439,Virginia Tech,Virginia Tech Hokies,virginia-tech-hokies,VT,34,15,160.135,2026-05-06,2026-05-06T02:00:14+00:00,3,91.667,227.617,7,67.286,67.481,0,0,0,1,3,2,-3,0,3,0,-1715043,-1715043
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",8918,Providence,Providence Friars,providence-friars,PROV,35,14,153.957,2026-05-06,2026-05-06T01:58:45+00:00,7,83.714,357.616,8,75.375,203.659,0,0,0,3,6,3,-2,0,2,0,-389017,-389017
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",1894,Auburn,Auburn Tigers,auburn-tigers,AUB,36,13,147.841,2026-05-06,2026-05-06T01:58:04+00:00,5,91.4,321.509,6,79.5,173.669,0,0,0,2,5,3,-1,0,1,0,-2517640,-2517640
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",14543,Marquette,Marquette Golden Eagles,marquette-golden-eagles,MARQ,37,13,145.93,2026-05-06,2026-05-06T01:59:19+00:00,2,94.5,168.023,4,67.5,22.093,0,0,0,2,2,0,-1,0,1,0,1779941,1779941
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",20485,Boston College,Boston College Eagles,boston-college-eagles,BC,38,13,144.929,2026-05-06,2026-05-06T02:00:17+00:00,8,79.25,300.023,12,71.833,155.093,0,0,0,2,5,3,1,2,1,0,-25777,-25777
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",9533,Ohio State,Ohio State Buckeyes,ohio-state-buckeyes,OHST,39,11,119.873,2026-05-06,2026-05-06T01:58:52+00:00,4,87.5,226.074,6,73.5,106.201,0,0,0,2,4,2,0,0,0,0,-372389,-372389
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",17948,Georgia Tech,Georgia Tech Yellow Jackets,georgia-tech-yellow-jackets,GTECH,40,11,115.51,2026-05-06,2026-05-06T01:59:55+00:00,4,92,283.473,9,74.333,167.964,0,0,0,1,4,3,-1,0,1,1543664,-1519895,-3063559
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",19488,Florida,Florida Gators,florida-gators,UF,41,10,108.015,2026-05-06,2026-05-06T02:00:02+00:00,1,93,74.294,2,60.5,-33.721,0,0,0,1,1,0,-1,0,1,0,2091310,2091310
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",7576,Kansas State,Kansas State Wildcats,kansas-state-wildcats,KSST,42,10,106.135,2026-05-06,2026-05-06T01:58:32+00:00,10,74,238.418,9,69.778,132.283,0,0,0,2,4,2,2,3,1,2564638,39593,-2525045
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",7226,Penn State,Penn State Nittany Lions,penn-state-nittany-lions,PSU,43,9,103.245,2026-05-06,2026-05-06T01:58:25+00:00,4,83.5,207.623,10,69,104.378,0,0,0,1,3,2,1,1,0,0,-1490164,-1490164
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",3357,Arizona State,Arizona State Sun Devils,arizona-state-sun-devils,ASU,44,9,102.726,2026-05-06,2026-05-06T01:58:11+00:00,7,80.429,298.889,9,72.889,196.163,0,0,0,2,5,3,-1,0,1,1922570,2806518,883948
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15308,St. John's,St. John's Red Storm,st-johns-red-storm,St. John's,45,9,99.32,2026-05-06,2026-05-06T01:59:25+00:00,2,79.5,81.152,5,64,-18.168,0,0,0,1,1,0,1,1,0,0,1561659,1561659
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",24860,UCF,UCF Knights,ucf-knights,UCF,46,9,97.945,2026-05-06,2026-05-06T02:00:55+00:00,7,70.143,141.113,6,65.833,43.168,0,0,0,2,2,0,2,2,0,0,257018,257018
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15453,Michigan State,Michigan State Spartans,michigan-state-spartans,MSU,47,9,94.412,2026-05-06,2026-05-06T01:59:32+00:00,1,94,79.845,1,60,-14.567,0,0,0,1,1,0,0,0,0,0,-5960,-5960
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",15421,Michigan,Michigan Wolverines,michigan-wolverines,MICH,48,8,90.038,2026-05-06,2026-05-06T01:59:30+00:00,3,93.667,205.364,2,91.5,115.326,0,0,0,1,3,2,0,0,0,4047954,6432278,2384324
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",5667,Wisconsin,Wisconsin Badgers,wisconsin-badgers,WIS,49,7,78.861,2026-05-06,2026-05-06T01:58:15+00:00,3,92.333,221.412,4,78.75,142.552,0,0,0,1,3,2,-1,0,1,1519445,176707,-1342738
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,50,6,70.921,2026-05-06,2026-05-06T02:00:04+00:00,4,91.75,288.608,10,75,217.687,0,0,0,1,4,3,-1,0,1,0,-1917139,-1917139
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",20418,Virginia,Virginia Cavaliers,virginia-cavaliers,UVA,51,6,64.835,2026-05-06,2026-05-06T02:00:59+00:00,2,76.5,64.835,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",9486,North Carolina,North Carolina Tar Heels,north-carolina-tar-heels,UNC,52,6,64.085,2026-05-06,2026-05-06T01:58:50+00:00,4,87.25,208.554,10,76.3,144.47,0,0,0,-1,3,4,0,1,1,1861978,4281035,2419057
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",7145,Pittsburgh,Pittsburgh Panthers,pittsburgh-panthers,PITT,53,6,62.043,2026-05-06,2026-05-06T01:58:22+00:00,8,76.125,234.372,8,74.75,172.329,0,0,0,0,4,4,3,3,0,0,2229843,2229843
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",3248,Arkansas,Arkansas Razorbacks,arkansas-razorbacks,ARK,54,5,49.933,2026-05-06,2026-05-06T01:58:09+00:00,2,93,145.277,5,74.8,95.343,0,0,0,0,2,2,0,0,0,0,100205,100205
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",23643,Texas Tech,Texas Tech Red Raiders,texas-tech-red-raiders,TTU,55,5,49.833,2026-05-06,2026-05-06T02:00:43+00:00,3,93.667,224.82,5,80.6,174.987,0,0,0,0,3,3,0,0,0,2814572,3366933,552361
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",23814,Cincinnati,Cincinnati Bearcats,cincinnati-bearcats,CIN,56,4,43.442,2026-05-06,2026-05-06T02:00:46+00:00,10,79.7,364.485,10,78.6,321.043,0,0,0,3,8,5,1,1,0,1742311,729480,-1012831
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",7862,Illinois,Illinois Fighting Illini,illinois-fighting-illini,ILL,57,3,33.81,2026-05-06,2026-05-06T01:58:34+00:00,1,96,86.667,4,72.25,52.857,0,0,0,-1,1,2,0,0,0,1531727,2792910,1261183
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",8024,Rutgers,Rutgers Scarlet Knights,rutgers-scarlet-knights,RU,58,3,30.138,2026-05-06,2026-05-06T01:58:36+00:00,5,67.6,63.492,8,65,33.354,0,0,0,4,4,0,0,0,0,0,1190586,1190586
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",17525,Missouri,Missouri Tigers,missouri-tigers,MIZZ,59,3,28.02,2026-05-06,2026-05-06T01:59:52+00:00,4,85.25,205.108,5,80.2,177.089,0,0,0,0,3,3,0,0,0,0,1813884,1813884
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-05-06T16:40:40+00:00,2026,645,2026-05-06T02:01:34+00:00,2026-05-07T02:00:00+00:00,Draft,"On300, Consensus",21359,Utah,Utah Utes,utah-utes,UTAH,60,2,22.258,2026-05-06,2026-05-06T02:00:29+00:00,4,84.5,215.735,8,74.875,193.477,0,0,0,0,3,3,0,1,1,0,-1515940,-1515940
